Taxon	TaxID	Fragments	PropTotal	PropNonHost
Escherichia	561	2013	0.00015180168922928933	0.06030557219892151
Pseudomonas	286	1978	0.0001491623155963906	0.059257040143798685
Streptomyces	1883	1718	0.0001295555400377144	0.05146794487717196
Halomonas	2745	1464	0.00011040122853039223	0.043858597962852006
Pseudonocardia	1847	1178	8.88337754158484e-5	0.03529059316956261
Nocardiopsis	2013	881	6.64368048738221e-5	0.026393049730377472
Mesorhizobium	68287	805	6.070559355667059e-5	0.024116237267825046
Bradyrhizobium	374	772	5.821704127422323e-5	0.023127621330137807
Acinetobacter	469	691	5.210877658094333e-5	0.020701018573996404
Paracoccus	265	540	4.072176462186599e-5	0.016177351707609346
Ralstonia	48736	476	3.5895481407422614e-5	0.014260035949670461
Microbacterium	33882	471	3.551842803129422e-5	0.014110245656081486
Nocardioides	1839	468	3.5292196005617194e-5	0.014020371479928101
Comamonas	283	461	3.4764321279037446e-5	0.013810665068903535
Sphingomonas	13687	415	3.129543021865627e-5	0.01243259436788496
Delftia	80865	364	2.7449485782146704e-5	0.010904733373277412
Amycolatopsis	1813	353	2.6619968354664247e-5	0.010575194727381665
Rhizobium	379	340	2.5639629576730436e-5	0.01018573996405033
Lysobacter	68	313	2.3603541345637138e-5	0.009376872378669862
Luteimonas	83614	297	2.2396970542026294e-5	0.00889754343918514
Burkholderia	32008	272	2.051170366138435e-5	0.008148591971240264
Mycolicibacterium	1866885	269	2.0285471635707315e-5	0.008058717795086878
Brevundimonas	41275	230	1.7344455301905883e-5	0.00689035350509287
Dietzia	37914	229	1.7269044626680206e-5	0.006860395446375075
Mycobacterium	1763	228	1.719363395145453e-5	0.0068304373876572795
Micromonospora	1873	223	1.681658057532614e-5	0.006680647094068304
Acidovorax	12916	222	1.6741169900100463e-5	0.006650689035350509
Hyphomicrobium	81	218	1.6439527199197753e-5	0.006530856800479329
Stenotrophomonas	40323	211	1.5911652472618005e-5	0.006321150389454763
Rhodococcus	1827	210	1.583624179739233e-5	0.006291192330736968
Methylobacterium	407	206	1.553459909648962e-5	0.006171360095865788
Devosia	46913	193	1.4554260318555808e-5	0.005781905332534452
Cupriavidus	106589	188	1.4177206942427419e-5	0.005632115038945476
Sphingobium	165695	184	1.3875564241524707e-5	0.005512282804074296
Pseudolabrys	556257	180	1.3573921540621997e-5	0.005392450569203115
Aquibium	2911176	178	1.342310019017064e-5	0.005332534451767525
Arthrobacter	1663	172	1.2970636138816575e-5	0.005152786099460755
Xanthomonas	338	167	1.2593582762688186e-5	0.0050029958058717796
Egicoccus	1755825	166	1.2518172087462508e-5	0.004973037747153984
Variovorax	34072	158	1.1914886685657086e-5	0.004733373277411624
Hydrogenophaga	47420	155	1.1688654659980052e-5	0.0046434991012582385
