Taxon	TaxID	Fragments	PropTotal	PropNonHost
Pseudomonas	286	295	3.59498530016604e-5	0.10085470085470086
Comamonas	283	208	2.5347692963882585e-5	0.07111111111111111
Xanthomonas	338	163	1.986381708227337e-5	0.055726495726495726
Acinetobacter	469	155	1.8888905814431735e-5	0.05299145299145299
Streptomyces	1883	124	1.5111124651545387e-5	0.0423931623931624
Pseudonocardia	1847	92	1.1211479580178836e-5	0.031452991452991456
Nocardiopsis	2013	73	8.896065319054945e-6	0.024957264957264958
Bradyrhizobium	374	65	7.921154051213308e-6	0.022222222222222223
Betacoronavirus	694002	65	7.921154051213308e-6	0.022222222222222223
Acidovorax	12916	63	7.677426234252897e-6	0.021538461538461538
Sphingomonas	13687	62	7.555562325772694e-6	0.0211965811965812
Mesorhizobium	68287	48	5.849467607049827e-6	0.01641025641025641
Halomonas	2745	47	5.7276036985696225e-6	0.016068376068376067
Sphingobium	165695	37	4.508964613767575e-6	0.01264957264957265
Blastomonas	150203	34	4.1433728883269606e-6	0.011623931623931624
Amycolatopsis	1813	34	4.1433728883269606e-6	0.011623931623931624
Mycobacterium	1763	34	4.1433728883269606e-6	0.011623931623931624
Brevundimonas	41275	33	4.021508979846756e-6	0.011282051282051283
Bosea	85413	31	3.777781162886347e-6	0.0105982905982906
Nocardioides	1839	29	3.5340533459259373e-6	0.009914529914529915
Sphingopyxis	165697	28	3.4121894374457323e-6	0.009572649572649573
Rhizobium	379	27	3.2903255289655277e-6	0.009230769230769232
Ralstonia	48736	27	3.2903255289655277e-6	0.009230769230769232
Paracoccus	265	23	2.802869895044709e-6	0.007863247863247864
Mycolicibacterium	1866885	23	2.802869895044709e-6	0.007863247863247864
Aquibium	2911176	22	2.681005986564504e-6	0.007521367521367521
Microbacterium	33882	22	2.681005986564504e-6	0.007521367521367521
Massilia	149698	21	2.5591420780842994e-6	0.0071794871794871795
Luteimonas	83614	20	2.4372781696040944e-6	0.006837606837606838
Micromonospora	1873	20	2.4372781696040944e-6	0.006837606837606838
Diaphorobacter	238749	19	2.31541426112389e-6	0.006495726495726496
Cupriavidus	106589	19	2.31541426112389e-6	0.006495726495726496
Azospirillum	191	15	1.827958627203071e-6	0.005128205128205128
Prauserella	142577	15	1.827958627203071e-6	0.005128205128205128
Saccharopolyspora	1835	15	1.827958627203071e-6	0.005128205128205128
Corynebacterium	1716	15	1.827958627203071e-6	0.005128205128205128
Lactococcus	1357	15	1.827958627203071e-6	0.005128205128205128
Rotavirus	10912	15	1.827958627203071e-6	0.005128205128205128
Shinella	323620	14	1.7060947187228661e-6	0.004786324786324786
Methylobacterium	407	14	1.7060947187228661e-6	0.004786324786324786
Devosia	46913	14	1.7060947187228661e-6	0.004786324786324786
Lysobacter	68	14	1.7060947187228661e-6	0.004786324786324786
Spiractinospora	2913367	14	1.7060947187228661e-6	0.004786324786324786
Actinomadura	1988	14	1.7060947187228661e-6	0.004786324786324786
Rhodococcus	1827	14	1.7060947187228661e-6	0.004786324786324786
Stenotrophomonas	40323	13	1.5842308102426616e-6	0.0044444444444444444
Rhodopseudomonas	1073	12	1.4623669017624568e-6	0.0041025641025641026
Agrobacterium	357	12	1.4623669017624568e-6	0.0041025641025641026
Methylorubrum	2282523	12	1.4623669017624568e-6	0.0041025641025641026
Hyphomicrobium	81	12	1.4623669017624568e-6	0.0041025641025641026
Achromobacter	222	11	1.340502993282252e-6	0.0037606837606837607
Cutibacterium	1912216	11	1.340502993282252e-6	0.0037606837606837607
Aureimonas	414371	10	1.2186390848020472e-6	0.003418803418803419
Ancylobacter	99	10	1.2186390848020472e-6	0.003418803418803419
Novosphingobium	165696	10	1.2186390848020472e-6	0.003418803418803419
Burkholderia	32008	10	1.2186390848020472e-6	0.003418803418803419
Agromyces	33877	10	1.2186390848020472e-6	0.003418803418803419
Egicoccus	1755825	10	1.2186390848020472e-6	0.003418803418803419
