Taxon	TaxID	Fragments	PropTotal	PropNonHost
Pseudomonas	286	161	1.1429988868894691e-5	0.09465020576131687
Betacoronavirus	694002	114	8.093284043813632e-6	0.06701940035273368
Comamonas	283	99	7.028378248574997e-6	0.0582010582010582
Acinetobacter	469	96	6.8153970895272695e-6	0.0564373897707231
Streptomyces	1883	81	5.7504912942886335e-6	0.047619047619047616
Pseudonocardia	1847	71	5.040554097462876e-6	0.041740152851263965
Nocardiopsis	2013	55	3.904654582541665e-6	0.03233392122281011
Acidovorax	12916	50	3.549685984128786e-6	0.029394473838918283
Bradyrhizobium	374	38	2.6977613479378775e-6	0.022339800117577895
Mesorhizobium	68287	37	2.6267676282553015e-6	0.02175191064079953
Sphingomonas	13687	32	2.271799029842423e-6	0.0188124632569077
Lysobacter	68	25	1.774842992064393e-6	0.014697236919459141
Halomonas	2745	25	1.774842992064393e-6	0.014697236919459141
Diaphorobacter	238749	25	1.774842992064393e-6	0.014697236919459141
Mycolicibacterium	1866885	22	1.5618618330166658e-6	0.012933568489124045
Nocardioides	1839	21	1.4908681133340902e-6	0.012345679012345678
Microbacterium	33882	20	1.4198743936515144e-6	0.011757789535567314
Luteimonas	83614	19	1.3488806739689388e-6	0.011169900058788948
Amycolatopsis	1813	18	1.277886954286363e-6	0.010582010582010581
Micromonospora	1873	18	1.277886954286363e-6	0.010582010582010581
Sphingobium	165695	17	1.2068932346037872e-6	0.009994121105232217
Paracoccus	265	17	1.2068932346037872e-6	0.009994121105232217
Aquibium	2911176	16	1.1358995149212116e-6	0.00940623162845385
Rhizobium	379	16	1.1358995149212116e-6	0.00940623162845385
Egicoccus	1755825	16	1.1358995149212116e-6	0.00940623162845385
Ralstonia	48736	15	1.0649057952386358e-6	0.008818342151675485
Kocuria	57493	15	1.0649057952386358e-6	0.008818342151675485
Blastomonas	150203	14	9.939120755560602e-7	0.00823045267489712
Hyphomicrobium	81	13	9.229183558734844e-7	0.007642563198118754
Xanthomonas	338	13	9.229183558734844e-7	0.007642563198118754
Hydrogenophaga	47420	12	8.519246361909087e-7	0.007054673721340388
Corynebacterium	1716	12	8.519246361909087e-7	0.007054673721340388
Brevundimonas	41275	11	7.809309165083329e-7	0.006466784244562022
Cupriavidus	106589	10	7.099371968257572e-7	0.005878894767783657
Arthrobacter	1663	10	7.099371968257572e-7	0.005878894767783657
