Taxon	TaxID	Fragments	PropTotal	PropNonHost
Pseudomonas	286	406	2.9218857591606155e-5	0.07982697601258357
Streptomyces	1883	263	1.8927486567961622e-5	0.051710578057412505
Acinetobacter	469	245	1.763206923631406e-5	0.04817145104207629
Pseudonocardia	1847	222	1.5976813756986618e-5	0.04364923318914668
Nocardiopsis	2013	164	1.1802691243900024e-5	0.03224537947306331
Comamonas	283	157	1.1298917837148194e-5	0.03086905230043256
Mesorhizobium	68287	140	1.0075468135036606e-5	0.027526543452615022
Bradyrhizobium	374	112	8.060374508029285e-6	0.02202123476209202
Halomonas	2745	107	7.700536360349405e-6	0.021038143924498622
Acidovorax	12916	89	6.405119028701842e-6	0.017499016909162408
Paracoccus	265	88	6.333151399165866e-6	0.01730239874164373
Betacoronavirus	694002	88	6.333151399165866e-6	0.01730239874164373
Sphingomonas	13687	84	6.0452808810219635e-6	0.01651592607156901
Lysobacter	68	64	4.6059282903024485e-6	0.012583562721195438
Luteimonas	83614	62	4.461993031230497e-6	0.01219032638615808
Microbacterium	33882	62	4.461993031230497e-6	0.01219032638615808
Nocardioides	1839	53	3.814284365406715e-6	0.010420762878489972
Brevundimonas	41275	48	3.454446217726836e-6	0.009437672040896579
Amycolatopsis	1813	48	3.454446217726836e-6	0.009437672040896579
Hyphomicrobium	81	46	3.310510958654885e-6	0.009044435705859222
Stenotrophomonas	40323	42	3.0226404405109818e-6	0.008257963035784506
Mycolicibacterium	1866885	42	3.0226404405109818e-6	0.008257963035784506
Agrobacterium	357	40	2.87870518143903e-6	0.007864726700747149
Rhizobium	379	39	2.8067375519030546e-6	0.00766810853322847
Sphingobium	165695	37	2.662802292831103e-6	0.007274872198191113
Aminobacter	31988	36	2.5908346632951273e-6	0.007078254030672434
Bosea	85413	35	2.5188670337591515e-6	0.006881635863153756
Sphingopyxis	165697	35	2.5188670337591515e-6	0.006881635863153756
Shinella	323620	32	2.3029641451512243e-6	0.006291781360597719
Egicoccus	1755825	32	2.3029641451512243e-6	0.006291781360597719
Prauserella	142577	30	2.1590288860792725e-6	0.005898545025560362
Burkholderia	32008	29	2.087061256543297e-6	0.005701926858041683
Aquibium	2911176	27	1.9431259974713453e-6	0.005308690523004325
Methylobacterium	407	27	1.9431259974713453e-6	0.005308690523004325
Xanthomonas	338	26	1.8711583679353696e-6	0.005112072355485647
Pseudoxanthomonas	83618	26	1.8711583679353696e-6	0.005112072355485647
Saccharopolyspora	1835	26	1.8711583679353696e-6	0.005112072355485647
Spiractinospora	2913367	26	1.8711583679353696e-6	0.005112072355485647
Devosia	46913	25	1.799190738399394e-6	0.004915454187966968
Delftia	80865	24	1.727223108863418e-6	0.0047188360204482895
Bordetella	517	24	1.727223108863418e-6	0.0047188360204482895
Rhodococcus	1827	24	1.727223108863418e-6	0.0047188360204482895
Micromonospora	1873	24	1.727223108863418e-6	0.0047188360204482895
Rhodopseudomonas	1073	23	1.6552554793274424e-6	0.004522217852929611
Aureimonas	414371	23	1.6552554793274424e-6	0.004522217852929611
Mycobacterium	1763	23	1.6552554793274424e-6	0.004522217852929611
Pseudolabrys	556257	22	1.5832878497914665e-6	0.004325599685410932
Nocardia	1817	21	1.5113202202554909e-6	0.004128981517892253
Pannonibacter	227873	20	1.439352590719515e-6	0.003932363350373574
Variovorax	34072	20	1.439352590719515e-6	0.003932363350373574
Arthrobacter	1663	20	1.439352590719515e-6	0.003932363350373574
Hydrogenophaga	47420	19	1.3673849611835393e-6	0.0037357451828548957
Paraburkholderia	1822464	19	1.3673849611835393e-6	0.0037357451828548957
Massilia	149698	19	1.3673849611835393e-6	0.0037357451828548957
Kocuria	57493	19	1.3673849611835393e-6	0.0037357451828548957
Cutibacterium	1912216	19	1.3673849611835393e-6	0.0037357451828548957
Methylorubrum	2282523	18	1.2954173316475637e-6	0.003539127015336217
Gordonia	2053	18	1.2954173316475637e-6	0.003539127015336217
Ramlibacter	174951	17	1.2234497021115878e-6	0.0033425088478175385
Cellulomonas	1707	17	1.2234497021115878e-6	0.0033425088478175385
Nonomuraea	83681	17	1.2234497021115878e-6	0.0033425088478175385
Corynebacterium	1716	17	1.2234497021115878e-6	0.0033425088478175385
Propionibacterium	1743	17	1.2234497021115878e-6	0.0033425088478175385
Aeromicrobium	2040	16	1.1514820725756121e-6	0.0031458906802988595
Jiangella	281472	16	1.1514820725756121e-6	0.0031458906802988595
