Taxon	TaxID	Fragments	PropTotal	PropNonHost
Pseudomonas	286	13	1.6853773806279613e-6	0.22033898305084745
Cutibacterium	1912216	8	1.0371553111556686e-6	0.13559322033898305
Alcaligenes	507	5	6.482220694722928e-7	0.0847457627118644
Pseudonocardia	1847	4	5.185776555778343e-7	0.06779661016949153
Acinetobacter	469	3	3.889332416833757e-7	0.05084745762711865
Stenotrophomonas	40323	3	3.889332416833757e-7	0.05084745762711865
Sphingobium	165695	3	3.889332416833757e-7	0.05084745762711865
Brevundimonas	41275	3	3.889332416833757e-7	0.05084745762711865
Microbacterium	33882	3	3.889332416833757e-7	0.05084745762711865
Comamonas	283	2	2.5928882778891714e-7	0.03389830508474576
Aeromicrobium	2040	2	2.5928882778891714e-7	0.03389830508474576
Saccharothrix	2071	2	2.5928882778891714e-7	0.03389830508474576
Mycolicibacterium	1866885	2	2.5928882778891714e-7	0.03389830508474576
Micromonospora	1873	2	2.5928882778891714e-7	0.03389830508474576
Lactococcus	1357	2	2.5928882778891714e-7	0.03389830508474576
Lactiplantibacillus	2767842	2	2.5928882778891714e-7	0.03389830508474576
