Taxon	TaxID	Fragments	PropTotal	PropNonHost
Comamonadaceae	80864	10	9.403104999301819e-7	0.19607843137254902
Pseudomonadaceae	135621	9	8.462794499371638e-7	0.17647058823529413
Bradyrhizobiaceae	41294	8	7.522483999441456e-7	0.1568627450980392
Xanthomonadaceae	32033	6	5.641862999581091e-7	0.11764705882352941
Burkholderiaceae	119060	5	4.7015524996509096e-7	0.09803921568627451
Streptomycetaceae	2062	4	3.761241999720728e-7	0.0784313725490196
Nocardiopsaceae	83676	3	2.8209314997905457e-7	0.058823529411764705
Halomonadaceae	28256	2	1.880620999860364e-7	0.0392156862745098
Propionibacteriaceae	31957	2	1.880620999860364e-7	0.0392156862745098
Nocardioidaceae	85015	2	1.880620999860364e-7	0.0392156862745098
