Taxon	TaxID	Fragments	PropTotal	PropNonHost
Pseudomonadaceae	135621	175	2.5716498382799632e-5	0.09594298245614036
Streptomycetaceae	2062	129	1.8956733093606585e-5	0.07072368421052631
Pseudonocardiaceae	2070	122	1.79280731582946e-5	0.0668859649122807
Halomonadaceae	28256	81	1.1903064965752971e-5	0.044407894736842105
Comamonadaceae	80864	72	1.058050219178042e-5	0.039473684210526314
Xanthomonadaceae	32033	67	9.845745095129e-6	0.03673245614035088
Rhizobiaceae	82115	63	9.257939417807866e-6	0.03453947368421053
Moraxellaceae	468	60	8.817085159817016e-6	0.03289473684210526
Phyllobacteriaceae	69277	59	8.670133740486733e-6	0.03234649122807018
Nocardiopsaceae	83676	58	8.52318232115645e-6	0.03179824561403509
Oxalobacteraceae	75682	55	8.082328063165599e-6	0.030153508771929825
Burkholderiaceae	119060	53	7.78842522450503e-6	0.02905701754385965
Bradyrhizobiaceae	41294	52	7.641473805174746e-6	0.02850877192982456
Microbacteriaceae	85023	45	6.612813869862762e-6	0.024671052631578948
Rhodobacteraceae	31989	41	6.025008192541628e-6	0.022478070175438597
Nocardioidaceae	85015	39	5.73110535388106e-6	0.02138157894736842
Sphingomonadaceae	41297	37	5.437202515220493e-6	0.020285087719298246
Enterobacteriaceae	543	36	5.29025109589021e-6	0.019736842105263157
Mycobacteriaceae	1762	35	5.143299676559926e-6	0.01918859649122807
Caulobacteraceae	76892	33	4.849396837899359e-6	0.018092105263157895
Micrococcaceae	1268	30	4.408542579908508e-6	0.01644736842105263
Xanthobacteraceae	335928	25	3.67378548325709e-6	0.013706140350877192
Methylobacteriaceae	119045	24	3.5268340639268064e-6	0.013157894736842105
Nocardiaceae	85025	22	3.232931225266239e-6	0.01206140350877193
Micromonosporaceae	28056	20	2.939028386605672e-6	0.010964912280701754
Hyphomicrobiaceae	45401	14	2.0573198706239703e-6	0.007675438596491228
Stappiaceae	2821832	14	2.0573198706239703e-6	0.007675438596491228
Roseobacteraceae	2854170	14	2.0573198706239703e-6	0.007675438596491228
Azospirillaceae	2829815	14	2.0573198706239703e-6	0.007675438596491228
Devosiaceae	2831106	13	1.9103684512936866e-6	0.00712719298245614
Bacillaceae	186817	13	1.9103684512936866e-6	0.00712719298245614
Rhodospirillaceae	41295	10	1.469514193302836e-6	0.005482456140350877
Acetobacteraceae	433	9	1.3225627739725524e-6	0.004934210526315789
Acidiferrobacteraceae	1692041	9	1.3225627739725524e-6	0.004934210526315789
Alcaligenaceae	506	9	1.3225627739725524e-6	0.004934210526315789
Rhodocyclaceae	75787	9	1.3225627739725524e-6	0.004934210526315789
Egicoccaceae	1755824	9	1.3225627739725524e-6	0.004934210526315789
Iamiaceae	633392	9	1.3225627739725524e-6	0.004934210526315789
Phreatobacteraceae	2843305	8	1.1756113546422688e-6	0.0043859649122807015
Boseaceae	2831100	8	1.1756113546422688e-6	0.0043859649122807015
Corynebacteriaceae	1653	8	1.1756113546422688e-6	0.0043859649122807015
Streptosporangiaceae	2004	8	1.1756113546422688e-6	0.0043859649122807015
Actinomycetaceae	2049	8	1.1756113546422688e-6	0.0043859649122807015
Zoogloeaceae	2008794	7	1.0286599353119851e-6	0.003837719298245614
Cellulomonadaceae	85016	7	1.0286599353119851e-6	0.003837719298245614
Ornithinimicrobiaceae	2805590	7	1.0286599353119851e-6	0.003837719298245614
Streptococcaceae	1300	7	1.0286599353119851e-6	0.003837719298245614
Planctomycetaceae	126	7	1.0286599353119851e-6	0.003837719298245614
Intrasporangiaceae	85021	6	8.817085159817016e-7	0.003289473684210526
Paenibacillaceae	186822	6	8.817085159817016e-7	0.003289473684210526
