Taxon	TaxID	Fragments	PropTotal	PropNonHost
Pseudomonadaceae	135621	499	0.00020049186802572564	0.07874388511914154
Pseudonocardiaceae	2070	467	0.00018763467408419615	0.07369417705538898
Streptomycetaceae	2062	397	0.00015950956233710037	0.06264794066593025
Halomonadaceae	28256	293	0.00011772368202712949	0.046236389458734414
Xanthomonadaceae	32033	273	0.00010968793581367355	0.04308032191888907
Comamonadaceae	80864	237	9.522359262945286e-5	0.037399400347167426
Phyllobacteriaceae	69277	225	9.04021449013793e-5	0.035505759823260215
Nocardiopsaceae	83676	220	8.83932083480153e-5	0.03471674293829888
Bradyrhizobiaceae	41294	217	8.718784641599692e-5	0.03424333280732208
Burkholderiaceae	119060	201	8.075924944523217e-5	0.03171847877544579
Rhodobacteraceae	31989	183	7.352707785312183e-5	0.02887801798958498
Rhizobiaceae	82115	178	7.151814129975784e-5	0.02808900110462364
Microbacteriaceae	85023	177	7.111635398908505e-5	0.02793119772763137
Sphingomonadaceae	41297	167	6.709848088235707e-5	0.026353163957708696
Moraxellaceae	468	161	6.46877570183203e-5	0.02540634369575509
Nocardioidaceae	85015	139	5.5848436183518765e-5	0.021934669401925202
Mycobacteriaceae	1762	104	4.1785880309970875e-5	0.016411551207195833
Oxalobacteraceae	75682	99	3.977694375660689e-5	0.015622534322234496
Micrococcaceae	1268	94	3.776800720324291e-5	0.014833517437273158
Caulobacteraceae	76892	92	3.696443258189731e-5	0.014517910683288622
Stappiaceae	2821832	84	3.375013409651494e-5	0.01325548366735048
Xanthobacteraceae	335928	79	3.174119754315095e-5	0.012466466782389144
Alcaligenaceae	506	77	3.093762292180536e-5	0.012150860028404608
Hyphomicrobiaceae	45401	73	2.933047367911417e-5	0.011519646520435538
Nocardiaceae	85025	69	2.7723324436422984e-5	0.010888433012466467
Roseobacteraceae	2854170	60	2.4107238640367814e-5	0.009468202619536058
Methylobacteriaceae	119045	58	2.330366401902222e-5	0.009152595865551522
Micromonosporaceae	28056	56	2.2500089397676624e-5	0.008836989111566988
Dietziaceae	85029	49	1.9687578222967045e-5	0.007732365472621114
Egicoccaceae	1755824	48	1.928579091229425e-5	0.007574562095628847
Devosiaceae	2831106	45	1.808042898027586e-5	0.007101151964652043
Azospirillaceae	2829815	42	1.687506704825747e-5	0.00662774183367524
Bacillaceae	186817	41	1.6473279737584672e-5	0.006469938456682973
Acidiferrobacteraceae	1692041	35	1.406255587354789e-5	0.005523118194729367
Erythrobacteraceae	335929	33	1.3258981252202298e-5	0.005207511440744832
Enterobacteriaceae	543	32	1.28571939415295e-5	0.005049708063752564
Thermomonosporaceae	2012	31	1.2455406630856703e-5	0.004891904686760297
Corynebacteriaceae	1653	30	1.2053619320183907e-5	0.004734101309768029
Iamiaceae	633392	30	1.2053619320183907e-5	0.004734101309768029
Rhodospirillaceae	41295	29	1.165183200951111e-5	0.004576297932775761
Acetobacteraceae	433	28	1.1250044698838312e-5	0.004418494555783494
Rhodanobacteraceae	1775411	27	1.0848257388165516e-5	0.004260691178791226
Propionibacteriaceae	31957	27	1.0848257388165516e-5	0.004260691178791226
Rhodocyclaceae	75787	26	1.0446470077492719e-5	0.004102887801798958
Aurantimonadaceae	255475	24	9.642895456147125e-6	0.0037872810478144234
Cellulomonadaceae	85016	24	9.642895456147125e-6	0.0037872810478144234
Promicromonosporaceae	85017	24	9.642895456147125e-6	0.0037872810478144234
Geodermatophilaceae	85030	22	8.83932083480153e-6	0.003471674293829888
Gordoniaceae	85026	21	8.437533524128735e-6	0.00331387091683762
Streptosporangiaceae	2004	21	8.437533524128735e-6	0.00331387091683762
Chromatiaceae	1046	19	7.63395890278314e-6	0.0029982641628530852
Chromobacteriaceae	1499392	19	7.63395890278314e-6	0.0029982641628530852
Erwiniaceae	1903409	18	7.232171592110343e-6	0.0028404607858608173
Ornithinimicrobiaceae	2805590	17	6.830384281437547e-6	0.00268265740886855
Planococcaceae	186818	17	6.830384281437547e-6	0.00268265740886855
Zoogloeaceae	2008794	16	6.42859697076475e-6	0.002524854031876282
Boseaceae	2831100	15	6.026809660091953e-6	0.0023670506548840145
Ectothiorhodospiraceae	72276	15	6.026809660091953e-6	0.0023670506548840145
Brucellaceae	118882	13	5.223235038746359e-6	0.002051443900899479
Frankiaceae	74712	13	5.223235038746359e-6	0.002051443900899479
Intrasporangiaceae	85021	11	4.419660417400765e-6	0.001735837146914944
Paenibacillaceae	186822	11	4.419660417400765e-6	0.001735837146914944
Phreatobacteraceae	2843305	10	4.017873106727969e-6	0.0015780337699226763
Methylocystaceae	31993	10	4.017873106727969e-6	0.0015780337699226763
Archangiaceae	39	10	4.017873106727969e-6	0.0015780337699226763
Dermabacteraceae	85020	10	4.017873106727969e-6	0.0015780337699226763
Streptococcaceae	1300	10	4.017873106727969e-6	0.0015780337699226763
Chelatococcaceae	2036754	9	3.6160857960551716e-6	0.0014202303929304087
Parvibaculaceae	2813035	9	3.6160857960551716e-6	0.0014202303929304087
Polyangiaceae	49	9	3.6160857960551716e-6	0.0014202303929304087
