Taxon	TaxID	Fragments	PropTotal	PropNonHost
Burkholderiaceae	119060	37	8.99224406797456e-6	0.3217391304347826
Comamonadaceae	80864	20	4.860672469175438e-6	0.17391304347826086
Hyphomicrobiaceae	45401	12	2.9164034815052627e-6	0.10434782608695652
Pseudomonadaceae	135621	12	2.9164034815052627e-6	0.10434782608695652
Pseudonocardiaceae	2070	7	1.7012353642114032e-6	0.06086956521739131
Rhizobiaceae	82115	5	1.2151681172938595e-6	0.043478260869565216
Micrococcaceae	1268	4	9.721344938350875e-7	0.034782608695652174
Streptomycetaceae	2062	4	9.721344938350875e-7	0.034782608695652174
Methylocystaceae	31993	3	7.291008703763157e-7	0.02608695652173913
Pasteurellaceae	712	3	7.291008703763157e-7	0.02608695652173913
Mycobacteriaceae	1762	3	7.291008703763157e-7	0.02608695652173913
Carnobacteriaceae	186828	3	7.291008703763157e-7	0.02608695652173913
Nocardiopsaceae	83676	2	4.860672469175438e-7	0.017391304347826087
