Taxon	TaxID	Fragments	PropTotal	PropNonHost
Proteobacteria	1224	6985	0.0005364768959331595	0.7742185768122367
Actinobacteria	201174	1795	0.000137863425654978	0.19895810241631567
Firmicutes	1239	112	8.602063327775786e-6	0.012414098869430281
Bacteroidetes	976	56	4.301031663887893e-6	0.006207049434715141
Planctomycetes	203682	31	2.3809282425093693e-6	0.003436045222788739
Euryarchaeota	28890	15	1.1520620528271143e-6	0.0016626025271558413
Cyanobacteria	1117	6	4.6082482113084566e-7	0.0006650410108623365
Deinococcus-Thermus	1297	5	3.8402068427570474e-7	0.0005542008423852804
Acidobacteria	57723	5	3.8402068427570474e-7	0.0005542008423852804
Chloroflexi	200795	3	2.3041241056542283e-7	0.00033252050543116827
Gemmatimonadetes	142182	3	2.3041241056542283e-7	0.00033252050543116827
Thermodesulfobacteria	200940	2	1.536082737102819e-7	0.00022168033695411216
Crenarchaeota	28889	2	1.536082737102819e-7	0.00022168033695411216
Peploviricota	2731361	2	1.536082737102819e-7	0.00022168033695411216
