Taxon	TaxID	Fragments	PropTotal	PropNonHost
Proteobacteria	1224	13845	0.0009419592534756902	0.6194630872483221
Actinobacteria	201174	6978	0.0004747556280789719	0.31221476510067114
Firmicutes	1239	804	5.470099240118851e-5	0.035973154362416104
Bacteroidetes	976	218	1.4831861123705341e-5	0.009753914988814318
Pisuviricota	2732408	153	1.0409517210673932e-5	0.006845637583892617
Planctomycetes	203682	88	5.987173297642524e-6	0.003937360178970917
Euryarchaeota	28890	67	4.558416033432376e-6	0.002997762863534676
Deinococcus-Thermus	1297	47	3.1976948294227115e-6	0.0021029082774049216
Acidobacteria	57723	27	1.836973625413047e-6	0.0012080536912751677
Cyanobacteria	1117	25	1.7009015050120805e-6	0.0011185682326621924
Thaumarchaeota	651137	16	1.0885769632077315e-6	0.0007158836689038032
Chloroflexi	200795	15	1.0205409030072483e-6	0.0006711409395973154
Verrucomicrobia	74201	13	8.844687826062818e-7	0.0005816554809843401
Gemmatimonadetes	142182	12	8.164327224057986e-7	0.0005369127516778523
Spirochaetes	203691	8	5.442884816038657e-7	0.0003579418344519016
Fusobacteria	32066	6	4.082163612028993e-7	0.00026845637583892615
Duplornaviricota	2732405	5	3.401803010024161e-7	0.00022371364653243848
Tenericutes	544448	4	2.7214424080193287e-7	0.0001789709172259508
Aquificae	200783	4	2.7214424080193287e-7	0.0001789709172259508
Uroviricota	2731618	4	2.7214424080193287e-7	0.0001789709172259508
Chlorobi	1090	3	2.0410818060144965e-7	0.00013422818791946307
Armatimonadetes	67819	2	1.3607212040096643e-7	8.94854586129754e-5
Nitrospirae	40117	2	1.3607212040096643e-7	8.94854586129754e-5
Synergistetes	508458	2	1.3607212040096643e-7	8.94854586129754e-5
Nucleocytoviricota	2732007	2	1.3607212040096643e-7	8.94854586129754e-5
