Taxon	TaxID	Fragments	PropTotal	PropNonHost
Proteobacteria	1224	11349	0.0007837713136384289	0.624841711171062
Actinobacteria	201174	5939	0.0004101522452814018	0.32698342784782247
Firmicutes	1239	317	2.189228182424724e-5	0.017453063921158397
Bacteroidetes	976	124	8.563542417055703e-6	0.0068270660133237905
Deinococcus-Thermus	1297	73	5.041440293911825e-6	0.004019159830424489
Pisuviricota	2732408	71	4.90331864202383e-6	0.003909045862467654
Planctomycetes	203682	57	3.936467078807863e-6	0.003138248086769807
Uroviricota	2731618	57	3.936467078807863e-6	0.003138248086769807
Euryarchaeota	28890	55	3.7983454269198684e-6	0.003028134118812971
Cyanobacteria	1117	25	1.7265206485999401e-6	0.0013764245994604416
Acidobacteria	57723	25	1.7265206485999401e-6	0.0013764245994604416
Duplornaviricota	2732405	19	1.3121556929359546e-6	0.0010460826955899355
Verrucomicrobia	74201	16	1.1049732151039618e-6	0.0008809117436546826
Chloroflexi	200795	8	5.524866075519809e-7	0.0004404558718273413
Thaumarchaeota	651137	7	4.834257816079832e-7	0.0003853988878489236
Gemmatimonadetes	142182	5	3.4530412971998806e-7	0.0002752849198920883
Nitrospirae	40117	5	3.4530412971998806e-7	0.0002752849198920883
Kiritimatiellaeota	134625	3	2.0718247783199284e-7	0.00016517095193525297
Candidatus Saccharibacteria	95818	2	1.3812165188799522e-7	0.00011011396795683533
Fusobacteria	32066	2	1.3812165188799522e-7	0.00011011396795683533
Chrysiogenetes	200938	2	1.3812165188799522e-7	0.00011011396795683533
Synergistetes	508458	2	1.3812165188799522e-7	0.00011011396795683533
