Taxon	TaxID	Fragments	PropTotal	PropNonHost
Proteobacteria	1224	16914	0.000657687371492577	0.6428245667376102
Actinobacteria	201174	8031	0.0003122790162266103	0.30522195196108237
Firmicutes	1239	534	2.0764163200723433e-5	0.020294922468835512
Bacteroidetes	976	167	6.493661525319875e-6	0.006346913955609608
Pisuviricota	2732408	156	6.065935317065272e-6	0.005928853754940711
Planctomycetes	203682	88	3.4218096660368202e-6	0.0033444816053511705
Deinococcus-Thermus	1297	79	3.071851859283055e-6	0.003002432350258437
Euryarchaeota	28890	68	2.644125651028452e-6	0.002584372149589541
Cyanobacteria	1117	51	1.983094238271339e-6	0.0019382791121921557
Acidobacteria	57723	49	1.9053258367705022e-6	0.0018622681666159927
Duplornaviricota	2732405	46	1.788673234519247e-6	0.0017482517482517483
Uroviricota	2731618	36	1.3998312270150628e-6	0.0013681970203709335
Gemmatimonadetes	142182	20	7.776840150083683e-7	0.0007601094557616296
Verrucomicrobia	74201	15	5.832630112562762e-7	0.0005700820918212223
Nitrospirae	40117	12	4.6661040900502097e-7	0.0004560656734569778
Chloroflexi	200795	11	4.2772620825460253e-7	0.0004180602006688963
Spirochaetes	203691	10	3.8884200750418414e-7	0.0003800547278808148
Chlorobi	1090	9	3.499578067537657e-7	0.00034204925509273337
Armatimonadetes	67819	3	1.1665260225125524e-7	0.00011401641836424445
Aquificae	200783	3	1.1665260225125524e-7	0.00011401641836424445
Thaumarchaeota	651137	3	1.1665260225125524e-7	0.00011401641836424445
Cressdnaviricota	2732416	3	1.1665260225125524e-7	0.00011401641836424445
Kitrinoviricota	2732406	2	7.776840150083683e-8	7.601094557616297e-5
Preplasmiviricota	2732008	2	7.776840150083683e-8	7.601094557616297e-5
