Taxon	TaxID	Fragments	PropTotal	PropNonHost
Proteobacteria	1224	1779	8.93061036228911e-5	0.5906374501992032
Actinobacteria	201174	990	4.9698168963834844e-5	0.3286852589641434
Firmicutes	1239	120	6.02402048046483e-6	0.0398406374501992
Bacteroidetes	976	71	3.5642121176083576e-6	0.02357237715803453
Deinococcus-Thermus	1297	10	5.020017067054024e-7	0.0033200531208499337
Planctomycetes	203682	10	5.020017067054024e-7	0.0033200531208499337
Fusobacteria	32066	9	4.518015360348622e-7	0.00298804780876494
Euryarchaeota	28890	9	4.518015360348622e-7	0.00298804780876494
Gemmatimonadetes	142182	6	3.0120102402324145e-7	0.00199203187250996
Nucleocytoviricota	2732007	4	2.0080068268216099e-7	0.0013280212483399733
Acidobacteria	57723	2	1.0040034134108049e-7	0.0006640106241699867
Spirochaetes	203691	2	1.0040034134108049e-7	0.0006640106241699867
