Taxon	TaxID	Fragments	PropTotal	PropNonHost
Homo sapiens	9606	3838	0.0003689361527053459	0.9833461439918012
Ralstonia insidiosa	190721	21	2.0186709762408195e-6	0.005380476556495004
Delftia lacustris	558537	15	1.441907840172014e-6	0.003843197540353574
Cutibacterium acnes	1747	7	6.728903254136065e-7	0.0017934921854983346
Mesorhizobium sp. M1E.F.Ca.ET.045.02.1.1	2493672	6	5.767631360688056e-7	0.0015372790161414297
Streptomyces sp. 135	2838850	4	3.8450875737920366e-7	0.0010248526774276198
Thermomonospora curvata	2020	4	3.8450875737920366e-7	0.0010248526774276198
Ralstonia sp. 56D2	2842456	2	1.9225437868960183e-7	0.0005124263387138099
Azospira sp. I09	1765049	2	1.9225437868960183e-7	0.0005124263387138099
Rhodopseudomonas palustris	1076	2	1.9225437868960183e-7	0.0005124263387138099
Aureimonas sp. AU20	1349819	2	1.9225437868960183e-7	0.0005124263387138099
