Taxon	TaxID	Fragments	PropTotal	PropNonHost
Pseudomonas stutzeri	316	339	0.00013110356717723577	0.06471935853379153
Homo sapiens	9606	219	8.46952248136125e-5	0.0418098510882016
Acinetobacter lwoffii	28090	150	5.801042795452911e-5	0.0286368843069874
Cutibacterium acnes	1747	128	4.9502231854531506e-5	0.024436807941962582
Pseudomonas aeruginosa	287	98	3.790014626362568e-5	0.018709431080565102
Nocardiopsis alba	53437	73	2.82317416045375e-5	0.013936617029400534
Pseudonocardia autotrophica	2074	53	2.0497017877266952e-5	0.010118365788468881
Pseudonocardia sp. AL041005-10	445576	49	1.895007313181284e-5	0.009354715540282551
Nocardiopsis sp. MT53	2865672	47	1.8176600759085785e-5	0.008972890416189386
Micrococcus luteus	1270	43	1.6629656013631678e-5	0.008209240168003054
Pseudonocardia sp. HH130630-07	1690815	37	1.4309238895450513e-5	0.007063764795723558
Egicoccus halophilus	1670830	36	1.3922502709086986e-5	0.006872852233676976
Pseudomonas putida	303	35	1.3535766522723458e-5	0.006681939671630393
Hyphomicrobium nitrativorans	1427356	33	1.2762294149996403e-5	0.006300114547537228
Acinetobacter schindleri	108981	33	1.2762294149996403e-5	0.006300114547537228
Halomonas hydrothermalis	115561	31	1.1988821777269349e-5	0.005918289423444063
Prauserella marina	530584	31	1.1988821777269349e-5	0.005918289423444063
Nocardiopsis dassonvillei	2014	30	1.1602085590905821e-5	0.0057273768613974796
Ralstonia insidiosa	190721	28	1.0828613218178766e-5	0.005345551737304314
Agrobacterium tumefaciens	358	27	1.044187703181524e-5	0.005154639175257732
Pseudonocardia sp. HH130629-09	1641402	25	9.668404659088184e-6	0.004772814051164567
Paracoccus sp. Arc7-R13	2500532	24	9.281668472724657e-6	0.004581901489117984
Pseudoxanthomonas suwonensis	314722	24	9.281668472724657e-6	0.004581901489117984
Halomonas sp. NyZ770	2883106	24	9.281668472724657e-6	0.004581901489117984
Spiractinospora alimapuensis	2820884	24	9.281668472724657e-6	0.004581901489117984
Paracoccus marcusii	59779	23	8.894932286361129e-6	0.004390988927071402
Burkholderia cenocepacia	95486	23	8.894932286361129e-6	0.004390988927071402
Rhodopseudomonas palustris	1076	22	8.508196099997603e-6	0.004200076365024819
Stenotrophomonas maltophilia	40324	22	8.508196099997603e-6	0.004200076365024819
Pseudolabrys sp. FHR47	2562284	21	8.121459913634075e-6	0.004009163802978236
Streptomyces hygroscopicus	1912	21	8.121459913634075e-6	0.004009163802978236
Mesorhizobium sp. L-8-10	2744523	20	7.734723727270547e-6	0.0038182512409316535
Brucella anthropi	529	20	7.734723727270547e-6	0.0038182512409316535
Streptomyces sp. WA6-1-16	2879427	20	7.734723727270547e-6	0.0038182512409316535
Mesorhizobium erdmanii	1777866	19	7.34798754090702e-6	0.0036273386788850705
Aquibium oceanicum	1670800	19	7.34798754090702e-6	0.0036273386788850705
Variovorax paradoxus	34073	19	7.34798754090702e-6	0.0036273386788850705
Rhodococcus opacus	37919	19	7.34798754090702e-6	0.0036273386788850705
Pseudorhizobium flavum	1335061	18	6.961251354543493e-6	0.003436426116838488
Methylorubrum extorquens	408	18	6.961251354543493e-6	0.003436426116838488
Kytococcus sedentarius	1276	18	6.961251354543493e-6	0.003436426116838488
Halalkalibacterium halodurans	86665	18	6.961251354543493e-6	0.003436426116838488
Acinetobacter nosocomialis	106654	17	6.574515168179965e-6	0.0032455135547919053
Luteimonas chenhongjianii	2006110	17	6.574515168179965e-6	0.0032455135547919053
Microcella alkaliphila	279828	17	6.574515168179965e-6	0.0032455135547919053
Nocardiopsis sp. HDS12	2831968	17	6.574515168179965e-6	0.0032455135547919053
Shinella zoogloeoides	352475	16	6.187778981816438e-6	0.0030546009927453228
Georhizobium profundi	2341112	16	6.187778981816438e-6	0.0030546009927453228
Pseudomonas alcaliphila	101564	16	6.187778981816438e-6	0.0030546009927453228
Acinetobacter seifertii	1530123	16	6.187778981816438e-6	0.0030546009927453228
Acinetobacter baumannii	470	16	6.187778981816438e-6	0.0030546009927453228
Luteimonas sp. YGD11-2	2508168	16	6.187778981816438e-6	0.0030546009927453228
Cupriavidus taiwanensis	164546	16	6.187778981816438e-6	0.0030546009927453228
