Taxon	TaxID	Fragments	PropTotal	PropNonHost
Homo sapiens	9606	802	0.00019491296601393507	0.8921023359288098
Ralstonia insidiosa	190721	38	9.235277691433332e-6	0.042269187986651836
Delftia acidovorans	80866	12	2.9164034815052627e-6	0.013348164627363738
Hyphomicrobium denitrificans	53399	12	2.9164034815052627e-6	0.013348164627363738
Pseudonocardia sp. HH130630-07	1690815	6	1.4582017407526314e-6	0.006674082313681869
Pseudomonas koreensis	198620	5	1.2151681172938595e-6	0.0055617352614015575
[Haemophilus] ducreyi	730	5	1.2151681172938595e-6	0.0055617352614015575
Methylocystis parvus	134	4	9.721344938350875e-7	0.004449388209121246
Micrococcus luteus	1270	4	9.721344938350875e-7	0.004449388209121246
Acidovorax monticola	1926868	3	7.291008703763157e-7	0.0033370411568409346
Mycobacteroides chelonae	1774	3	7.291008703763157e-7	0.0033370411568409346
Carnobacterium maltaromaticum	2751	3	7.291008703763157e-7	0.0033370411568409346
Leptothrix cholodnii	34029	2	4.860672469175438e-7	0.002224694104560623
