Taxon	TaxID	Fragments	PropTotal	PropNonHost
Homo sapiens	9606	139	0.0001711622408708341	0.42378048780487804
Delftia lacustris	558537	37	4.5561172030365904e-5	0.11280487804878049
Ralstonia insidiosa	190721	29	3.571010780758409e-5	0.08841463414634146
Cutibacterium acnes	1747	24	2.9553192668345453e-5	0.07317073170731707
Ralstonia solanacearum	305	11	1.3545213306324999e-5	0.03353658536585366
Cutibacterium granulosum	33011	7	8.61968119493409e-6	0.021341463414634148
Lysobacter maris	1605891	6	7.388298167086363e-6	0.018292682926829267
Burkholderia contaminans	488447	5	6.156915139238636e-6	0.01524390243902439
Pseudomonas azotoformans	47878	5	6.156915139238636e-6	0.01524390243902439
Halomonas hydrothermalis	115561	5	6.156915139238636e-6	0.01524390243902439
Mycobacterium paraterrae	577492	5	6.156915139238636e-6	0.01524390243902439
Micromonospora purpureochromogenes	47872	5	6.156915139238636e-6	0.01524390243902439
Bradyrhizobium quebecense	2748629	4	4.925532111390909e-6	0.012195121951219513
Roseitalea porphyridii	1852022	4	4.925532111390909e-6	0.012195121951219513
Starkeya sp. ORNL1	2709380	4	4.925532111390909e-6	0.012195121951219513
Sphingosinicella flava	2771430	4	4.925532111390909e-6	0.012195121951219513
Phaeobacter gallaeciensis	60890	4	4.925532111390909e-6	0.012195121951219513
Lysobacter sp. S4-A87	2925843	4	4.925532111390909e-6	0.012195121951219513
Pseudonocardia sp. HH130629-09	1641402	4	4.925532111390909e-6	0.012195121951219513
Microbacterium oxydans	82380	4	4.925532111390909e-6	0.012195121951219513
Sphingopyxis sp. YF1	2482763	3	3.6941490835431817e-6	0.009146341463414634
Pseudonocardia dioxanivorans	240495	3	3.6941490835431817e-6	0.009146341463414634
Saccharomonospora viridis	1852	3	3.6941490835431817e-6	0.009146341463414634
Cellulomonas shaoxiangyii	2566013	3	3.6941490835431817e-6	0.009146341463414634
Pelagibacterium halotolerans	531813	2	2.4627660556954544e-6	0.006097560975609756
Methylovirgula ligni	569860	2	2.4627660556954544e-6	0.006097560975609756
Leptotrichia wadei	157687	2	2.4627660556954544e-6	0.006097560975609756
