Taxon	TaxID	Fragments	PropTotal	PropNonHost
Homo sapiens	9606	2877	0.0002907279607843652	0.9819112627986348
Ralstonia insidiosa	190721	22	2.223154375132442e-6	0.007508532423208191
Mesorhizobium sp. AA22	1854057	5	5.052623579846459e-7	0.0017064846416382253
Azorhizobium caulinodans	7	4	4.0420988638771673e-7	0.0013651877133105802
Ralstonia sp. 56D2	2842456	3	3.0315741479078754e-7	0.0010238907849829352
Pseudomonas oryzihabitans	47885	3	3.0315741479078754e-7	0.0010238907849829352
Paraburkholderia ginsengisoli	311231	2	2.0210494319385837e-7	0.0006825938566552901
Serpentinimonas raichei	1458425	2	2.0210494319385837e-7	0.0006825938566552901
Ottowia sp. 27C	2816950	2	2.0210494319385837e-7	0.0006825938566552901
Thauera chlorobenzoica	96773	2	2.0210494319385837e-7	0.0006825938566552901
Asticcacaulis sp. AND118	2840468	2	2.0210494319385837e-7	0.0006825938566552901
Pseudonocardia sp. AL041005-10	445576	2	2.0210494319385837e-7	0.0006825938566552901
Cutibacterium acnes	1747	2	2.0210494319385837e-7	0.0006825938566552901
Capnocytophaga cynodegmi	28189	2	2.0210494319385837e-7	0.0006825938566552901
