Taxon	TaxID	Fragments	PropTotal	PropNonHost
Homo sapiens	9606	7697	0.0005329590917717888	0.9954733574754268
Ralstonia insidiosa	190721	13	9.001517725130901e-7	0.0016813243662700465
Cutibacterium acnes	1747	4	2.7696977615787387e-7	0.0005173305742369374
Alcaligenes faecalis	511	3	2.0772733211840542e-7	0.00038799793067770304
Halopseudomonas aestusnigri	857252	3	2.0772733211840542e-7	0.00038799793067770304
Sulfuricaulis limicola	1620215	2	1.3848488807893694e-7	0.0002586652871184687
Acidithiobacillus thiooxidans	930	2	1.3848488807893694e-7	0.0002586652871184687
Streptomyces sp. BH-MK-02	2880933	2	1.3848488807893694e-7	0.0002586652871184687
Natronosporangium hydrolyticum	2811111	2	1.3848488807893694e-7	0.0002586652871184687
Elizabethkingia sp. 2-6	2575699	2	1.3848488807893694e-7	0.0002586652871184687
Methanoculleus marisnigri	2198	2	1.3848488807893694e-7	0.0002586652871184687
