Taxon	TaxID	Fragments	PropTotal	PropNonHost
Propionibacteriaceae	31957	129	5.848272155193014e-6	0.22791519434628976
Comamonadaceae	80864	50	2.2667721531755867e-6	0.08833922261484099
Caulobacteraceae	76892	49	2.221436710112075e-6	0.08657243816254417
Enterobacteriaceae	543	41	1.8587531656039812e-6	0.07243816254416961
Pseudomonadaceae	135621	34	1.541405064159399e-6	0.06007067137809187
Boseaceae	2831100	31	1.4053987349688638e-6	0.054770318021201414
Sphingomonadaceae	41297	29	1.3147278488418403e-6	0.05123674911660778
Burkholderiaceae	119060	22	9.973797473972581e-7	0.038869257950530034
Alcaligenaceae	506	17	7.707025320796995e-7	0.030035335689045935
Rhodobacteraceae	31989	14	6.346962028891643e-7	0.024734982332155476
Corynebacteriaceae	1653	14	6.346962028891643e-7	0.024734982332155476
Bradyrhizobiaceae	41294	13	5.893607598256525e-7	0.022968197879858657
Xanthomonadaceae	32033	12	5.440253167621408e-7	0.02120141342756184
Moraxellaceae	468	11	4.986898736986291e-7	0.019434628975265017
Deinococcaceae	183710	9	4.0801898757160563e-7	0.015901060070671377
Micrococcaceae	1268	8	3.626835445080939e-7	0.014134275618374558
Staphylococcaceae	90964	7	3.1734810144458214e-7	0.012367491166077738
Nocardiaceae	85025	6	2.720126583810704e-7	0.01060070671378092
Microbacteriaceae	85023	6	2.720126583810704e-7	0.01060070671378092
Weeksellaceae	2762318	6	2.720126583810704e-7	0.01060070671378092
Erythrobacteraceae	335929	5	2.2667721531755868e-7	0.0088339222614841
Streptomycetaceae	2062	5	2.2667721531755868e-7	0.0088339222614841
Aeromonadaceae	84642	4	1.8134177225404694e-7	0.007067137809187279
Dermacoccaceae	145357	4	1.8134177225404694e-7	0.007067137809187279
Streptococcaceae	1300	4	1.8134177225404694e-7	0.007067137809187279
Phyllobacteriaceae	69277	3	1.360063291905352e-7	0.00530035335689046
Jiangellaceae	1217100	3	1.360063291905352e-7	0.00530035335689046
Methylocystaceae	31993	2	9.067088612702347e-8	0.0035335689045936395
Beijerinckiaceae	45404	2	9.067088612702347e-8	0.0035335689045936395
Methylobacteriaceae	119045	2	9.067088612702347e-8	0.0035335689045936395
Aurantimonadaceae	255475	2	9.067088612702347e-8	0.0035335689045936395
Xanthobacteraceae	335928	2	9.067088612702347e-8	0.0035335689045936395
Acetobacteraceae	433	2	9.067088612702347e-8	0.0035335689045936395
Oxalobacteraceae	75682	2	9.067088612702347e-8	0.0035335689045936395
Nitrosomonadaceae	206379	2	9.067088612702347e-8	0.0035335689045936395
Neisseriaceae	481	2	9.067088612702347e-8	0.0035335689045936395
Dietziaceae	85029	2	9.067088612702347e-8	0.0035335689045936395
Brevibacteriaceae	85019	2	9.067088612702347e-8	0.0035335689045936395
Intrasporangiaceae	85021	2	9.067088612702347e-8	0.0035335689045936395
Thermomonosporaceae	2012	2	9.067088612702347e-8	0.0035335689045936395
Actinomycetaceae	2049	2	9.067088612702347e-8	0.0035335689045936395
Halobacteriaceae	2236	2	9.067088612702347e-8	0.0035335689045936395
