Taxon	TaxID	Fragments	PropTotal	PropNonHost
Pseudomonadaceae	135621	1650	7.724287322141262e-5	0.08311086485669672
Comamonadaceae	80864	1518	7.106344336369962e-5	0.07646199566816099
Pseudonocardiaceae	2070	1389	6.50244550936619e-5	0.06996423714300105
Xanthomonadaceae	32033	1127	5.275922310335274e-5	0.05676723920818012
Streptomycetaceae	2062	982	4.597121303238012e-5	0.049463557145015866
Sphingomonadaceae	41297	904	4.231973175282243e-5	0.04553467989724475
Moraxellaceae	468	793	3.712339300883649e-5	0.039943585352339696
Phyllobacteriaceae	69277	730	3.417411966765528e-5	0.03677026142144764
Nocardiopsaceae	83676	616	2.8837339335994046e-5	0.031028056213166774
Rhizobiaceae	82115	522	2.443683625550145e-5	0.026293255427391325
Rhodobacteraceae	31989	521	2.4390022392943015e-5	0.026242885206266057
Bradyrhizobiaceae	41294	493	2.3079234241306924e-5	0.024832519014758477
Halomonadaceae	28256	427	1.9989519312450418e-5	0.021508084420490604
Microbacteriaceae	85023	414	1.9380939099190803e-5	0.020853271545862088
Burkholderiaceae	119060	383	1.7929709359879414e-5	0.019291794690978692
Mycobacteriaceae	1762	324	1.5167691468931933e-5	0.01631995164458772
Micrococcaceae	1268	302	1.4137786492646431e-5	0.015211806779831763
Nocardioidaceae	85015	291	1.362283400450368e-5	0.014657734347453785
Nocardiaceae	85025	239	1.1188513151465222e-5	0.012038482848939706
Alcaligenaceae	506	237	1.1094885426348359e-5	0.011937742406689166
Micromonosporaceae	28056	232	1.08608161135562e-5	0.011685891301062812
Hyphomicrobiaceae	45401	196	9.17551706145265e-6	0.009872563340553066
Caulobacteraceae	76892	190	8.894633886102059e-6	0.00957034201380144
Xanthobacteraceae	335928	188	8.801006160985195e-6	0.0094696015715509
Methylobacteriaceae	119045	181	8.473309123076173e-6	0.009117010023674004
Roseobacteraceae	2854170	173	8.098798222608718e-6	0.008714048254671838
Oxalobacteraceae	75682	170	7.958356634933422e-6	0.008562937591296026
Devosiaceae	2831106	153	7.16252097144008e-6	0.0077066438321664234
Bacillaceae	186817	149	6.975265521206352e-6	0.00750516294766534
Stappiaceae	2821832	141	6.600754620738897e-6	0.007102201178663174
Erythrobacteraceae	335929	129	6.038988270037714e-6	0.006497758525159925
Coronaviridae	11118	122	5.711291232128691e-6	0.00614516697728303
Enterobacteriaceae	543	120	5.6176635070118274e-6	0.006044426535032489
Aurantimonadaceae	255475	117	5.4772219193365315e-6	0.005893315871656676
Boseaceae	2831100	109	5.102711018869076e-6	0.005490354102654511
Corynebacteriaceae	1653	107	5.009083293752212e-6	0.005389613660403969
Propionibacteriaceae	31957	99	4.634572393284757e-6	0.004986651891401803
Azospirillaceae	2829815	97	4.540944668167894e-6	0.004885911449151262
Egicoccaceae	1755824	97	4.540944668167894e-6	0.004885911449151262
Acidiferrobacteraceae	1692041	94	4.400503080492598e-6	0.00473480078577545
Iamiaceae	633392	90	4.21324763025887e-6	0.004533319901274367
Acetobacteraceae	433	84	3.932364454908279e-6	0.004231098574522742
Rhodocyclaceae	75787	83	3.8855505923498475e-6	0.004180728353397472
Rhodospirillaceae	41295	68	3.183342653973369e-6	0.00342517503651841
Dietziaceae	85029	64	2.9960872037396413e-6	0.003223694152017327
Ornithinimicrobiaceae	2805590	63	2.949273341181209e-6	0.0031733239308920566
Gordoniaceae	85026	62	2.9024594786227775e-6	0.003122953709766786
Thermomonosporaceae	2012	61	2.8556456160643454e-6	0.003072583488641515
Geodermatophilaceae	85030	61	2.8556456160643454e-6	0.003072583488641515
Cellulomonadaceae	85016	60	2.8088317535059137e-6	0.0030222132675162446
Ectothiorhodospiraceae	72276	57	2.668390165830618e-6	0.002871102604140432
Zoogloeaceae	2008794	56	2.621576303272186e-6	0.0028207323830151615
Promicromonosporaceae	85017	54	2.5279485781553223e-6	0.00271999194076462
Rhodanobacteraceae	1775411	53	2.4811347155968902e-6	0.002669621719639349
Brucellaceae	118882	51	2.3875069904800264e-6	0.0025688812773888075
Streptosporangiaceae	2004	51	2.3875069904800264e-6	0.0025688812773888075
Planococcaceae	186818	49	2.2938792653631627e-6	0.0024681408351382664
Aeromonadaceae	84642	44	2.0598099525710034e-6	0.0022162897295119124
Lactobacillaceae	33958	44	2.0598099525710034e-6	0.0022162897295119124
Intrasporangiaceae	85021	38	1.778926777220412e-6	0.0019140684027602881
Jiangellaceae	1217100	38	1.778926777220412e-6	0.0019140684027602881
Thermaceae	188786	38	1.778926777220412e-6	0.0019140684027602881
Yersiniaceae	1903411	36	1.6852990521035482e-6	0.0018133279605097466
Chromatiaceae	1046	36	1.6852990521035482e-6	0.0018133279605097466
Neisseriaceae	481	36	1.6852990521035482e-6	0.0018133279605097466
Reoviridae	10880	35	1.6384851895451163e-6	0.0017629577393844758
Methylococcaceae	403	34	1.5916713269866844e-6	0.001712587518259205
Chromobacteriaceae	1499392	34	1.5916713269866844e-6	0.001712587518259205
Brevibacteriaceae	85019	34	1.5916713269866844e-6	0.001712587518259205
Staphylococcaceae	90964	33	1.5448574644282525e-6	0.0016622172971339343
Streptococcaceae	1300	32	1.4980436018698206e-6	0.0016118470760086636
Miltoncostaeaceae	2843199	31	1.4512297393113888e-6	0.001561476854883393
Frankiaceae	74712	29	1.357602014194525e-6	0.0014607364126328515
Paenibacillaceae	186822	29	1.357602014194525e-6	0.0014607364126328515
Myxococcaceae	31	28	1.310788151636093e-6	0.0014103661915075808
Marinobacteraceae	2887365	27	1.2639742890776612e-6	0.00135999597038231
Sterolibacteriaceae	2008793	27	1.2639742890776612e-6	0.00135999597038231
Dermabacteraceae	85020	27	1.2639742890776612e-6	0.00135999597038231
Actinomycetaceae	2049	27	1.2639742890776612e-6	0.00135999597038231
Ruaniaceae	1331736	26	1.2171604265192293e-6	0.0013096257492570392
Blastochloridaceae	2831090	25	1.1703465639607974e-6	0.0012592555281317685
Chelatococcaceae	2036754	25	1.1703465639607974e-6	0.0012592555281317685
Bogoriellaceae	145358	25	1.1703465639607974e-6	0.0012592555281317685
Deinococcaceae	183710	25	1.1703465639607974e-6	0.0012592555281317685
Sphingosinicellaceae	2820280	24	1.1235327014023655e-6	0.0012088853070064977
Anaeromyxobacteraceae	1524215	23	1.0767188388439336e-6	0.001158515085881227
Tsukamurellaceae	85028	23	1.0767188388439336e-6	0.001158515085881227
Methylocystaceae	31993	22	1.0299049762855017e-6	0.0011081448647559562
Phreatobacteraceae	2843305	22	1.0299049762855017e-6	0.0011081448647559562
Hyphomonadaceae	69657	22	1.0299049762855017e-6	0.0011081448647559562
Sphingobacteriaceae	84566	20	9.362772511686379e-7	0.0010074044225054147
Weeksellaceae	2762318	19	8.89463388610206e-7	0.0009570342013801441
Natrialbaceae	1644061	19	8.89463388610206e-7	0.0009570342013801441
Polyangiaceae	49	18	8.426495260517741e-7	0.0009066639802548733
Hymenobacteraceae	1853232	18	8.426495260517741e-7	0.0009066639802548733
Halorubraceae	1963271	18	8.426495260517741e-7	0.0009066639802548733
Autographiviridae	2731643	18	8.426495260517741e-7	0.0009066639802548733
Isosphaeraceae	1763524	17	7.958356634933422e-7	0.0008562937591296025
