Taxon	TaxID	Fragments	PropTotal	PropNonHost
Pseudomonadaceae	135621	9	6.910504058308683e-7	0.15517241379310345
Propionibacteriaceae	31957	7	5.374836489795643e-7	0.1206896551724138
Moraxellaceae	468	6	4.6070027055391224e-7	0.10344827586206896
Caulobacteraceae	76892	4	3.071335137026081e-7	0.06896551724137931
Streptococcaceae	1300	4	3.071335137026081e-7	0.06896551724137931
Xanthomonadaceae	32033	3	2.3035013527695612e-7	0.05172413793103448
Halomonadaceae	28256	3	2.3035013527695612e-7	0.05172413793103448
Sphingomonadaceae	41297	3	2.3035013527695612e-7	0.05172413793103448
Alcaligenaceae	506	3	2.3035013527695612e-7	0.05172413793103448
Comamonadaceae	80864	3	2.3035013527695612e-7	0.05172413793103448
Burkholderiaceae	119060	3	2.3035013527695612e-7	0.05172413793103448
Bradyrhizobiaceae	41294	2	1.5356675685130406e-7	0.034482758620689655
Micrococcaceae	1268	2	1.5356675685130406e-7	0.034482758620689655
Streptomycetaceae	2062	2	1.5356675685130406e-7	0.034482758620689655
Lactobacillaceae	33958	2	1.5356675685130406e-7	0.034482758620689655
Aerococcaceae	186827	2	1.5356675685130406e-7	0.034482758620689655
