Taxon	TaxID	Fragments	PropTotal	PropNonHost
Pseudomonadaceae	135621	414	2.9794598627893962e-5	0.07818696883852691
Pseudonocardiaceae	2070	376	2.7059828705526882e-5	0.07101038715769593
Comamonadaceae	80864	360	2.5908346632951272e-5	0.0679886685552408
Streptomycetaceae	2062	268	1.92873247156415e-5	0.0506137865911237
Moraxellaceae	468	248	1.7847972124921987e-5	0.04683663833805477
Xanthomonadaceae	32033	243	1.7488133977242108e-5	0.04589235127478754
Phyllobacteriaceae	69277	228	1.6408619534202473e-5	0.04305949008498584
Nocardiopsaceae	83676	201	1.4465493536731126e-5	0.037960339943342775
Sphingomonadaceae	41297	190	1.3673849611835393e-5	0.03588290840415486
Rhizobiaceae	82115	172	1.237843228018783e-5	0.032483474976392826
Bradyrhizobiaceae	41294	154	1.1083014948540266e-5	0.029084041548630785
Rhodobacteraceae	31989	131	9.427759469212825e-6	0.02474032105760151
Microbacteriaceae	85023	117	8.420212655709164e-6	0.02209631728045326
Halomonadaceae	28256	116	8.348245026173188e-6	0.021907459867799812
Burkholderiaceae	119060	89	6.405119028701842e-6	0.016808309726156753
Coronaviridae	11118	88	6.333151399165866e-6	0.016619452313503306
Nocardioidaceae	85015	78	5.613475103806109e-6	0.014730878186968839
Micrococcaceae	1268	75	5.3975722151981815e-6	0.014164305949008499
Caulobacteraceae	76892	71	5.109701697054279e-6	0.013408876298394712
Mycobacteriaceae	1762	66	4.749863549374399e-6	0.012464589235127478
Hyphomicrobiaceae	45401	64	4.6059282903024485e-6	0.012086874409820585
Alcaligenaceae	506	64	4.6059282903024485e-6	0.012086874409820585
Stappiaceae	2821832	57	4.102154883550618e-6	0.01076487252124646
Propionibacteriaceae	31957	57	4.102154883550618e-6	0.01076487252124646
Micromonosporaceae	28056	55	3.9582196244786665e-6	0.010387157695939566
Xanthobacteraceae	335928	51	3.6703491063347634e-6	0.009631728045325779
Oxalobacteraceae	75682	48	3.454446217726836e-6	0.009065155807365438
Methylobacteriaceae	119045	47	3.3824785881908603e-6	0.008876298394711992
Nocardiaceae	85025	45	3.238543329118909e-6	0.0084985835694051
Devosiaceae	2831106	44	3.166575699582933e-6	0.008309726156751653
Erythrobacteraceae	335929	41	2.950672810975006e-6	0.007743153918791312
Roseobacteraceae	2854170	40	2.87870518143903e-6	0.007554296506137866
Bacillaceae	186817	40	2.87870518143903e-6	0.007554296506137866
Aurantimonadaceae	255475	38	2.7347699223670787e-6	0.007176581680830973
Boseaceae	2831100	35	2.5188670337591515e-6	0.0066100094428706326
Egicoccaceae	1755824	32	2.3029641451512243e-6	0.006043437204910292
Azospirillaceae	2829815	24	1.727223108863418e-6	0.004532577903682719
Streptosporangiaceae	2004	23	1.6552554793274424e-6	0.0043437204910292725
Iamiaceae	633392	23	1.6552554793274424e-6	0.0043437204910292725
Rhodocyclaceae	75787	21	1.5113202202554909e-6	0.00396600566572238
Ectothiorhodospiraceae	72276	20	1.439352590719515e-6	0.003777148253068933
Intrasporangiaceae	85021	20	1.439352590719515e-6	0.003777148253068933
Enterobacteriaceae	543	19	1.3673849611835393e-6	0.0035882908404154864
Streptococcaceae	1300	19	1.3673849611835393e-6	0.0035882908404154864
Acidiferrobacteraceae	1692041	18	1.2954173316475637e-6	0.0033994334277620396
Ornithinimicrobiaceae	2805590	18	1.2954173316475637e-6	0.0033994334277620396
Thermomonosporaceae	2012	18	1.2954173316475637e-6	0.0033994334277620396
Gordoniaceae	85026	18	1.2954173316475637e-6	0.0033994334277620396
Lactobacillaceae	33958	18	1.2954173316475637e-6	0.0033994334277620396
Rhodospirillaceae	41295	17	1.2234497021115878e-6	0.003210576015108593
Zoogloeaceae	2008794	17	1.2234497021115878e-6	0.003210576015108593
Cellulomonadaceae	85016	17	1.2234497021115878e-6	0.003210576015108593
Corynebacteriaceae	1653	17	1.2234497021115878e-6	0.003210576015108593
Acetobacteraceae	433	15	1.0795144430396363e-6	0.0028328611898017
Actinomycetaceae	2049	15	1.0795144430396363e-6	0.0028328611898017
Jiangellaceae	1217100	15	1.0795144430396363e-6	0.0028328611898017
Weeksellaceae	2762318	15	1.0795144430396363e-6	0.0028328611898017
Rhodanobacteraceae	1775411	14	1.0075468135036606e-6	0.002644003777148253
Chromobacteriaceae	1499392	14	1.0075468135036606e-6	0.002644003777148253
Prevotellaceae	171552	14	1.0075468135036606e-6	0.002644003777148253
Aeromonadaceae	84642	13	9.355791839676848e-7	0.0024551463644948064
Dietziaceae	85029	13	9.355791839676848e-7	0.0024551463644948064
Tsukamurellaceae	85028	11	7.916439248957333e-7	0.0020774315391879133
Frankiaceae	74712	11	7.916439248957333e-7	0.0020774315391879133
Miltoncostaeaceae	2843199	11	7.916439248957333e-7	0.0020774315391879133
Brucellaceae	118882	9	6.477086658237818e-7	0.0016997167138810198
Phreatobacteraceae	2843305	9	6.477086658237818e-7	0.0016997167138810198
Methylococcaceae	403	9	6.477086658237818e-7	0.0016997167138810198
Brevibacteriaceae	85019	8	5.757410362878061e-7	0.001510859301227573
Dermacoccaceae	145357	8	5.757410362878061e-7	0.001510859301227573
Bogoriellaceae	145358	8	5.757410362878061e-7	0.001510859301227573
Promicromonosporaceae	85017	8	5.757410362878061e-7	0.001510859301227573
Geodermatophilaceae	85030	8	5.757410362878061e-7	0.001510859301227573
Planococcaceae	186818	8	5.757410362878061e-7	0.001510859301227573
Deinococcaceae	183710	8	5.757410362878061e-7	0.001510859301227573
Beijerinckiaceae	45404	7	5.037734067518303e-7	0.0013220018885741266
Amorphaceae	2685818	7	5.037734067518303e-7	0.0013220018885741266
Ruaniaceae	1331736	7	5.037734067518303e-7	0.0013220018885741266
Dermabacteraceae	85020	7	5.037734067518303e-7	0.0013220018885741266
Paenibacillaceae	186822	7	5.037734067518303e-7	0.0013220018885741266
Sphingobacteriaceae	84566	7	5.037734067518303e-7	0.0013220018885741266
Methylocystaceae	31993	6	4.318057772158545e-7	0.0011331444759206798
Blastochloridaceae	2831090	6	4.318057772158545e-7	0.0011331444759206798
Chelatococcaceae	2036754	6	4.318057772158545e-7	0.0011331444759206798
Maricaulaceae	2800061	6	4.318057772158545e-7	0.0011331444759206798
Neisseriaceae	481	6	4.318057772158545e-7	0.0011331444759206798
Isosphaeraceae	1763524	6	4.318057772158545e-7	0.0011331444759206798
Vicinamibacteraceae	2211325	6	4.318057772158545e-7	0.0011331444759206798
Hyphomonadaceae	69657	5	3.5983814767987875e-7	0.0009442870632672333
Pseudoalteromonadaceae	267888	5	3.5983814767987875e-7	0.0009442870632672333
Vibrionaceae	641	5	3.5983814767987875e-7	0.0009442870632672333
Sterolibacteriaceae	2008793	5	3.5983814767987875e-7	0.0009442870632672333
Archangiaceae	39	5	3.5983814767987875e-7	0.0009442870632672333
Anaeromyxobacteraceae	1524215	5	3.5983814767987875e-7	0.0009442870632672333
Nakamurellaceae	85031	5	3.5983814767987875e-7	0.0009442870632672333
Eggerthellaceae	1643826	5	3.5983814767987875e-7	0.0009442870632672333
Veillonellaceae	31977	5	3.5983814767987875e-7	0.0009442870632672333
Flavobacteriaceae	49546	5	3.5983814767987875e-7	0.0009442870632672333
Hymenobacteraceae	1853232	5	3.5983814767987875e-7	0.0009442870632672333
Parvibaculaceae	2813035	4	2.8787051814390303e-7	0.0007554296506137865
Kaistiaceae	2831111	4	2.8787051814390303e-7	0.0007554296506137865
Stellaceae	2844601	4	2.8787051814390303e-7	0.0007554296506137865
Shewanellaceae	267890	4	2.8787051814390303e-7	0.0007554296506137865
Desulfobacteraceae	213119	4	2.8787051814390303e-7	0.0007554296506137865
Actinopolymorphaceae	2805400	4	2.8787051814390303e-7	0.0007554296506137865
Enterococcaceae	81852	4	2.8787051814390303e-7	0.0007554296506137865
Gemmataceae	1914233	4	2.8787051814390303e-7	0.0007554296506137865
Opitutaceae	134623	4	2.8787051814390303e-7	0.0007554296506137865
Nitrososphaeraceae	1033997	4	2.8787051814390303e-7	0.0007554296506137865
Sphingosinicellaceae	2820280	3	2.1590288860792726e-7	0.0005665722379603399
Chromatiaceae	1046	3	2.1590288860792726e-7	0.0005665722379603399
Erwiniaceae	1903409	3	2.1590288860792726e-7	0.0005665722379603399
Yersiniaceae	1903411	3	2.1590288860792726e-7	0.0005665722379603399
Polyangiaceae	49	3	2.1590288860792726e-7	0.0005665722379603399
Sandaracinaceae	1055686	3	2.1590288860792726e-7	0.0005665722379603399
