Taxon	TaxID	Fragments	PropTotal	PropNonHost
Clostridiaceae	31979	116	8.305660923684008e-6	0.5714285714285714
Bacillaceae	186817	21	1.503611029287622e-6	0.10344827586206896
Caulobacteraceae	76892	10	7.160052520417247e-7	0.04926108374384237
Comamonadaceae	80864	8	5.728042016333798e-7	0.03940886699507389
Microbacteriaceae	85023	6	4.2960315122503487e-7	0.029556650246305417
Alcaligenaceae	506	6	4.2960315122503487e-7	0.029556650246305417
Pseudomonadaceae	135621	5	3.5800262602086237e-7	0.024630541871921183
Ornithinimicrobiaceae	2805590	4	2.864021008166899e-7	0.019704433497536946
Bradyrhizobiaceae	41294	4	2.864021008166899e-7	0.019704433497536946
Veillonellaceae	31977	3	2.1480157561251744e-7	0.014778325123152709
Pseudonocardiaceae	2070	3	2.1480157561251744e-7	0.014778325123152709
Boseaceae	2831100	3	2.1480157561251744e-7	0.014778325123152709
Blastochloridaceae	2831090	3	2.1480157561251744e-7	0.014778325123152709
Enterobacteriaceae	543	3	2.1480157561251744e-7	0.014778325123152709
Sphingomonadaceae	41297	2	1.4320105040834496e-7	0.009852216748768473
Oxalobacteraceae	75682	2	1.4320105040834496e-7	0.009852216748768473
Moraxellaceae	468	2	1.4320105040834496e-7	0.009852216748768473
Archangiaceae	39	2	1.4320105040834496e-7	0.009852216748768473
