Taxon	TaxID	Fragments	PropTotal	PropNonHost
Comamonadaceae	80864	223	1.4174823758631864e-5	0.12584650112866816
Coronaviridae	11118	205	1.3030667580805076e-5	0.11568848758465011
Moraxellaceae	468	129	8.199785941091975e-6	0.07279909706546275
Pseudomonadaceae	135621	117	7.437015155874117e-6	0.06602708803611738
Sphingomonadaceae	41297	93	5.911473585438401e-6	0.05248306997742664
Streptomycetaceae	2062	84	5.339395496525007e-6	0.04740406320541761
Pseudonocardiaceae	2070	81	5.148702800220542e-6	0.045711060948081264
Phyllobacteriaceae	69277	73	4.640188943408637e-6	0.041196388261851014
Xanthomonadaceae	32033	48	3.0510831408714327e-6	0.02708803611738149
Rhizobiaceae	82115	43	2.7332619803639915e-6	0.024266365688487584
Bradyrhizobiaceae	41294	39	2.479005051958039e-6	0.02200902934537246
Nocardiopsaceae	83676	39	2.479005051958039e-6	0.02200902934537246
Burkholderiaceae	119060	30	1.9069269630446454e-6	0.016930022573363433
Microbacteriaceae	85023	30	1.9069269630446454e-6	0.016930022573363433
Mycobacteriaceae	1762	27	1.7162342667401808e-6	0.015237020316027089
Nocardioidaceae	85015	26	1.6526700346386927e-6	0.014672686230248307
Halomonadaceae	28256	24	1.5255415704357164e-6	0.013544018058690745
Micrococcaceae	1268	22	1.39841310623274e-6	0.012415349887133182
Methylobacteriaceae	119045	21	1.3348488741312517e-6	0.011851015801354402
Rhodobacteraceae	31989	21	1.3348488741312517e-6	0.011851015801354402
Boseaceae	2831100	18	1.1441561778267871e-6	0.010158013544018058
Xanthobacteraceae	335928	18	1.1441561778267871e-6	0.010158013544018058
Roseobacteraceae	2854170	15	9.534634815223227e-7	0.008465011286681716
Hyphomicrobiaceae	45401	13	8.263350173193464e-7	0.007336343115124154
Bacillaceae	186817	13	8.263350173193464e-7	0.007336343115124154
Nostocaceae	1162	13	8.263350173193464e-7	0.007336343115124154
Acidiferrobacteraceae	1692041	12	7.627707852178582e-7	0.006772009029345372
Alcaligenaceae	506	12	7.627707852178582e-7	0.006772009029345372
Azospirillaceae	2829815	11	6.9920655311637e-7	0.006207674943566591
Caulobacteraceae	76892	11	6.9920655311637e-7	0.006207674943566591
Reoviridae	10880	11	6.9920655311637e-7	0.006207674943566591
Aurantimonadaceae	255475	10	6.356423210148818e-7	0.0056433408577878106
Erythrobacteraceae	335929	9	5.720780889133936e-7	0.005079006772009029
Aeromonadaceae	84642	9	5.720780889133936e-7	0.005079006772009029
Zoogloeaceae	2008794	9	5.720780889133936e-7	0.005079006772009029
Nocardiaceae	85025	9	5.720780889133936e-7	0.005079006772009029
Egicoccaceae	1755824	9	5.720780889133936e-7	0.005079006772009029
Rhodanobacteraceae	1775411	8	5.085138568119054e-7	0.004514672686230248
Corynebacteriaceae	1653	8	5.085138568119054e-7	0.004514672686230248
Devosiaceae	2831106	7	4.4494962471041726e-7	0.0039503386004514675
Brevibacteriaceae	85019	7	4.4494962471041726e-7	0.0039503386004514675
Dermacoccaceae	145357	7	4.4494962471041726e-7	0.0039503386004514675
Thermomonosporaceae	2012	7	4.4494962471041726e-7	0.0039503386004514675
Propionibacteriaceae	31957	6	3.813853926089291e-7	0.003386004514672686
Jiangellaceae	1217100	6	3.813853926089291e-7	0.003386004514672686
Phreatobacteraceae	2843305	5	3.178211605074409e-7	0.0028216704288939053
