Taxon	TaxID	Fragments	PropTotal	PropNonHost
Pseudomonas	286	35	2.3801373053608716e-6	0.09259259259259259
Streptomyces	1883	27	1.8361059212783868e-6	0.07142857142857142
Ralstonia	48736	23	1.5640902292371442e-6	0.06084656084656084
Pseudonocardia	1847	18	1.224070614185591e-6	0.047619047619047616
Mesorhizobium	68287	16	1.0880627681649699e-6	0.042328042328042326
Brevundimonas	41275	16	1.0880627681649699e-6	0.042328042328042326
Cutibacterium	1912216	13	8.84050999134038e-7	0.03439153439153439
Paraburkholderia	1822464	12	8.160470761237275e-7	0.031746031746031744
Halomonas	2745	11	7.480431531134168e-7	0.0291005291005291
Rhizobium	379	10	6.800392301031062e-7	0.026455026455026454
Bradyrhizobium	374	9	6.120353070927955e-7	0.023809523809523808
Nocardiopsis	2013	9	6.120353070927955e-7	0.023809523809523808
Bosea	85413	8	5.440313840824849e-7	0.021164021164021163
Stenotrophomonas	40323	8	5.440313840824849e-7	0.021164021164021163
Microbacterium	33882	8	5.440313840824849e-7	0.021164021164021163
Micrococcus	1269	8	5.440313840824849e-7	0.021164021164021163
Lacticaseibacillus	2759736	8	5.440313840824849e-7	0.021164021164021163
Streptococcus	1301	8	5.440313840824849e-7	0.021164021164021163
Pseudolabrys	556257	7	4.760274610721743e-7	0.018518518518518517
Alcaligenes	507	7	4.760274610721743e-7	0.018518518518518517
Corynebacterium	1716	6	4.0802353806186373e-7	0.015873015873015872
Acinetobacter	469	5	3.400196150515531e-7	0.013227513227513227
Burkholderia	32008	5	3.400196150515531e-7	0.013227513227513227
Nocardioides	1839	5	3.400196150515531e-7	0.013227513227513227
Micromonospora	1873	5	3.400196150515531e-7	0.013227513227513227
Dactylosporangium	35753	4	2.7201569204124247e-7	0.010582010582010581
Agrobacterium	357	3	2.0401176903093187e-7	0.007936507936507936
Methylorubrum	2282523	3	2.0401176903093187e-7	0.007936507936507936
Caulobacter	75	3	2.0401176903093187e-7	0.007936507936507936
Paracoccus	265	3	2.0401176903093187e-7	0.007936507936507936
Lysobacter	68	3	2.0401176903093187e-7	0.007936507936507936
Thermomonas	141948	3	2.0401176903093187e-7	0.007936507936507936
Aeromonas	642	3	2.0401176903093187e-7	0.007936507936507936
Protaetiibacter	2680004	3	2.0401176903093187e-7	0.007936507936507936
Microcella	337004	3	2.0401176903093187e-7	0.007936507936507936
Kocuria	57493	3	2.0401176903093187e-7	0.007936507936507936
Rhodococcus	1827	3	2.0401176903093187e-7	0.007936507936507936
Mycolicibacterium	1866885	3	2.0401176903093187e-7	0.007936507936507936
Synechococcus	1129	3	2.0401176903093187e-7	0.007936507936507936
Xanthobacter	279	2	1.3600784602062124e-7	0.005291005291005291
Methylocella	120652	2	1.3600784602062124e-7	0.005291005291005291
Luteimonas	83614	2	1.3600784602062124e-7	0.005291005291005291
Pantoea	53335	2	1.3600784602062124e-7	0.005291005291005291
Sulfurifustis	1692042	2	1.3600784602062124e-7	0.005291005291005291
Cupriavidus	106589	2	1.3600784602062124e-7	0.005291005291005291
Acidovorax	12916	2	1.3600784602062124e-7	0.005291005291005291
Rhodoferax	28065	2	1.3600784602062124e-7	0.005291005291005291
Comamonas	283	2	1.3600784602062124e-7	0.005291005291005291
Schlegelella	215579	2	1.3600784602062124e-7	0.005291005291005291
Inhella	644355	2	1.3600784602062124e-7	0.005291005291005291
Azoarcus	12960	2	1.3600784602062124e-7	0.005291005291005291
Persicimonas	2766927	2	1.3600784602062124e-7	0.005291005291005291
Arthrobacter	1663	2	1.3600784602062124e-7	0.005291005291005291
Cellulomonas	1707	2	1.3600784602062124e-7	0.005291005291005291
Georgenia	154116	2	1.3600784602062124e-7	0.005291005291005291
Saccharopolyspora	1835	2	1.3600784602062124e-7	0.005291005291005291
Aeromicrobium	2040	2	1.3600784602062124e-7	0.005291005291005291
Nocardia	1817	2	1.3600784602062124e-7	0.005291005291005291
Gordonia	2053	2	1.3600784602062124e-7	0.005291005291005291
Spiractinospora	2913367	2	1.3600784602062124e-7	0.005291005291005291
Actinomadura	1988	2	1.3600784602062124e-7	0.005291005291005291
Thermobispora	147067	2	1.3600784602062124e-7	0.005291005291005291
Paenibacillus	44249	2	1.3600784602062124e-7	0.005291005291005291
