Taxon	TaxID	Fragments	PropTotal	PropNonHost
Pseudomonas	286	111	6.528835690968444e-5	0.1099009900990099
Acinetobacter	469	63	3.705555392171279e-5	0.062376237623762376
Streptomyces	1883	51	2.9997353174719878e-5	0.0504950495049505
Halomonas	2745	46	2.7056436196806163e-5	0.04554455445544554
Cutibacterium	1912216	38	2.235096903214422e-5	0.03762376237623762
Pseudonocardia	1847	35	2.0586418845395994e-5	0.034653465346534656
Mesorhizobium	68287	30	1.764550186748228e-5	0.0297029702970297
Microbacterium	33882	30	1.764550186748228e-5	0.0297029702970297
Paracoccus	265	28	1.6469135076316795e-5	0.027722772277227723
Nocardiopsis	2013	20	1.1763667911654855e-5	0.019801980198019802
Bradyrhizobium	374	15	8.82275093374114e-6	0.01485148514851485
Devosia	46913	15	8.82275093374114e-6	0.01485148514851485
Mycolicibacterium	1866885	15	8.82275093374114e-6	0.01485148514851485
Pseudoxanthomonas	83618	13	7.646384142575655e-6	0.01287128712871287
Brevundimonas	41275	13	7.646384142575655e-6	0.01287128712871287
Amycolatopsis	1813	13	7.646384142575655e-6	0.01287128712871287
Ralstonia	48736	12	7.058200746992913e-6	0.011881188118811881
Kocuria	57493	12	7.058200746992913e-6	0.011881188118811881
Sphingomonas	13687	11	6.47001735141017e-6	0.01089108910891089
Nocardioides	1839	11	6.47001735141017e-6	0.01089108910891089
Lysobacter	68	10	5.881833955827427e-6	0.009900990099009901
Aureimonas	414371	10	5.881833955827427e-6	0.009900990099009901
Micrococcus	1269	10	5.881833955827427e-6	0.009900990099009901
Shinella	323620	9	5.293650560244684e-6	0.00891089108910891
Hyphomicrobium	81	9	5.293650560244684e-6	0.00891089108910891
Pannonibacter	227873	9	5.293650560244684e-6	0.00891089108910891
Variovorax	34072	9	5.293650560244684e-6	0.00891089108910891
Actinosynnema	40566	9	5.293650560244684e-6	0.00891089108910891
Micromonospora	1873	9	5.293650560244684e-6	0.00891089108910891
Marinobacter	2742	8	4.705467164661942e-6	0.007920792079207921
Acidovorax	12916	8	4.705467164661942e-6	0.007920792079207921
Stenotrophomonas	40323	7	4.117283769079199e-6	0.006930693069306931
Aeromonas	642	7	4.117283769079199e-6	0.006930693069306931
Rhizobium	379	7	4.117283769079199e-6	0.006930693069306931
Sulfitobacter	60136	7	4.117283769079199e-6	0.006930693069306931
Aromatoleum	551759	7	4.117283769079199e-6	0.006930693069306931
Nocardia	1817	7	4.117283769079199e-6	0.006930693069306931
Corynebacterium	1716	7	4.117283769079199e-6	0.006930693069306931
Egicoccus	1755825	7	4.117283769079199e-6	0.006930693069306931
Nitratireductor	245876	6	3.5291003734964564e-6	0.005940594059405941
Azorhizobium	6	6	3.5291003734964564e-6	0.005940594059405941
Croceicoccus	1295327	6	3.5291003734964564e-6	0.005940594059405941
Delftia	80865	6	3.5291003734964564e-6	0.005940594059405941
Arthrobacter	1663	6	3.5291003734964564e-6	0.005940594059405941
Georgenia	154116	6	3.5291003734964564e-6	0.005940594059405941
Aeromicrobium	2040	6	3.5291003734964564e-6	0.005940594059405941
Luteimonas	83614	5	2.9409169779137136e-6	0.0049504950495049506
Georhizobium	2661800	5	2.9409169779137136e-6	0.0049504950495049506
Brucella	234	5	2.9409169779137136e-6	0.0049504950495049506
Nitrospirillum	1543705	5	2.9409169779137136e-6	0.0049504950495049506
Kinneretia	683756	5	2.9409169779137136e-6	0.0049504950495049506
Ideonella	36862	5	2.9409169779137136e-6	0.0049504950495049506
Glutamicibacter	1742989	5	2.9409169779137136e-6	0.0049504950495049506
Prauserella	142577	5	2.9409169779137136e-6	0.0049504950495049506
Frankia	1854	5	2.9409169779137136e-6	0.0049504950495049506
Thioalkalivibrio	106633	4	2.352733582330971e-6	0.0039603960396039604
Magnetospirillum	13134	4	2.352733582330971e-6	0.0039603960396039604
Granulibacter	364409	4	2.352733582330971e-6	0.0039603960396039604
Hydrogenophaga	47420	4	2.352733582330971e-6	0.0039603960396039604
Burkholderia	32008	4	2.352733582330971e-6	0.0039603960396039604
Massilia	149698	4	2.352733582330971e-6	0.0039603960396039604
Achromobacter	222	4	2.352733582330971e-6	0.0039603960396039604
Rathayibacter	33886	4	2.352733582330971e-6	0.0039603960396039604
Spiractinospora	2913367	4	2.352733582330971e-6	0.0039603960396039604
Paenibacillus	44249	4	2.352733582330971e-6	0.0039603960396039604
Cloacibacterium	501783	4	2.352733582330971e-6	0.0039603960396039604
Algoriphagus	246875	4	2.352733582330971e-6	0.0039603960396039604
Salinicola	404432	3	1.7645501867482282e-6	0.0029702970297029703
Xanthomonas	338	3	1.7645501867482282e-6	0.0029702970297029703
Halothiobacillus	109262	3	1.7645501867482282e-6	0.0029702970297029703
Wenzhouxiangella	1676142	3	1.7645501867482282e-6	0.0029702970297029703
Enterobacter	547	3	1.7645501867482282e-6	0.0029702970297029703
Rhodomicrobium	1068	3	1.7645501867482282e-6	0.0029702970297029703
Phreatobacter	1632780	3	1.7645501867482282e-6	0.0029702970297029703
Sphingobium	165695	3	1.7645501867482282e-6	0.0029702970297029703
Azospirillum	191	3	1.7645501867482282e-6	0.0029702970297029703
Comamonas	283	3	1.7645501867482282e-6	0.0029702970297029703
