Taxon	TaxID	Fragments	PropTotal	PropNonHost
Delftia	80865	47	8.673795172940712e-5	0.27011494252873564
Ralstonia	48736	41	7.56650217213977e-5	0.23563218390804597
Variovorax	34072	16	2.9527813354691785e-5	0.09195402298850575
Pseudonocardia	1847	10	1.8454883346682364e-5	0.05747126436781609
Sphingomonas	13687	6	1.1072930008009419e-5	0.034482758620689655
Nocardiopsis	2013	6	1.1072930008009419e-5	0.034482758620689655
Halomonas	2745	5	9.227441673341182e-6	0.028735632183908046
Methylobacterium	407	4	7.381953338672946e-6	0.022988505747126436
Pseudomonas	286	4	7.381953338672946e-6	0.022988505747126436
Blastococcus	38501	4	7.381953338672946e-6	0.022988505747126436
Tardiphaga	1395974	3	5.5364650040047095e-6	0.017241379310344827
Brevibacterium	1696	3	5.5364650040047095e-6	0.017241379310344827
Nonlabens	363408	3	5.5364650040047095e-6	0.017241379310344827
Sideroxydans	314343	2	3.690976669336473e-6	0.011494252873563218
Rhodoplanes	29407	2	3.690976669336473e-6	0.011494252873563218
Bosea	85413	2	3.690976669336473e-6	0.011494252873563218
Stappia	152161	2	3.690976669336473e-6	0.011494252873563218
Pectobacterium	122277	2	3.690976669336473e-6	0.011494252873563218
Acinetobacter	469	2	3.690976669336473e-6	0.011494252873563218
Micrococcus	1269	2	3.690976669336473e-6	0.011494252873563218
Corynebacterium	1716	2	3.690976669336473e-6	0.011494252873563218
Rhodococcus	1827	2	3.690976669336473e-6	0.011494252873563218
Dietzia	37914	2	3.690976669336473e-6	0.011494252873563218
Friedmanniella	53387	2	3.690976669336473e-6	0.011494252873563218
