Taxon	TaxID	Fragments	PropTotal	PropNonHost
Pseudomonas	286	19	9.329628390589508e-7	0.20652173913043478
Cutibacterium	1912216	11	5.401363805078137e-7	0.11956521739130435
Acinetobacter	469	8	3.928264585511372e-7	0.08695652173913043
Allosaccharopolyspora	2893576	8	3.928264585511372e-7	0.08695652173913043
Fastidiosipila	236752	5	2.4551653659446077e-7	0.05434782608695652
Lysobacter	68	4	1.964132292755686e-7	0.043478260869565216
Micrococcus	1269	4	1.964132292755686e-7	0.043478260869565216
Luteibacter	242605	3	1.4730992195667646e-7	0.03260869565217391
Paracoccus	265	3	1.4730992195667646e-7	0.03260869565217391
Comamonas	283	3	1.4730992195667646e-7	0.03260869565217391
Janthinobacterium	29580	3	1.4730992195667646e-7	0.03260869565217391
Pediococcus	1253	3	1.4730992195667646e-7	0.03260869565217391
Mesorhizobium	68287	2	9.82066146377843e-8	0.021739130434782608
Sphingomonas	13687	2	9.82066146377843e-8	0.021739130434782608
Brevundimonas	41275	2	9.82066146377843e-8	0.021739130434782608
Hydrogenophaga	47420	2	9.82066146377843e-8	0.021739130434782608
Corynebacterium	1716	2	9.82066146377843e-8	0.021739130434782608
Mycobacterium	1763	2	9.82066146377843e-8	0.021739130434782608
Nocardiopsis	2013	2	9.82066146377843e-8	0.021739130434782608
Streptomyces	1883	2	9.82066146377843e-8	0.021739130434782608
Mucilaginibacter	423349	2	9.82066146377843e-8	0.021739130434782608
