Taxon	TaxID	Fragments	PropTotal	PropNonHost
Ralstonia	48736	20	1.600896886471677e-6	0.37735849056603776
Delftia	80865	12	9.605381318830061e-7	0.22641509433962265
Pseudomonas	286	5	4.0022422161791925e-7	0.09433962264150944
Bradyrhizobium	374	4	3.201793772943354e-7	0.07547169811320754
Achromobacter	222	2	1.600896886471677e-7	0.03773584905660377
Ferribacterium	88875	2	1.600896886471677e-7	0.03773584905660377
Mycolicibacter	1073531	2	1.600896886471677e-7	0.03773584905660377
Amycolatopsis	1813	2	1.600896886471677e-7	0.03773584905660377
Pseudonocardia	1847	2	1.600896886471677e-7	0.03773584905660377
Micromonospora	1873	2	1.600896886471677e-7	0.03773584905660377
