Taxon	TaxID	Fragments	PropTotal	PropNonHost
Pseudomonas	286	207	7.656095583579414e-5	0.09838403041825095
Streptomyces	1883	113	4.1794144973162984e-5	0.05370722433460076
Halomonas	2745	98	3.6246249622743115e-5	0.04657794676806084
Nocardiopsis	2013	94	3.4766810862631155e-5	0.04467680608365019
Acinetobacter	469	81	2.995863489226727e-5	0.03849809885931559
Pseudonocardia	1847	73	2.6999757372043343e-5	0.034695817490494295
Bradyrhizobium	374	56	2.0712142641567494e-5	0.026615969581749048
Mesorhizobium	68287	53	1.960256357148352e-5	0.025190114068441065
Paracoccus	265	38	1.4054668221063658e-5	0.01806083650190114
Ralstonia	48736	33	1.2205369770923702e-5	0.01568441064638783
Nocardioides	1839	29	1.0725931010811738e-5	0.013783269961977186
Microbacterium	33882	28	1.0356071320783747e-5	0.013307984790874524
Pseudolabrys	556257	27	9.986211630755757e-6	0.012832699619771864
Delftia	80865	26	9.616351940727765e-6	0.012357414448669201
Amycolatopsis	1813	25	9.246492250699775e-6	0.01188212927756654
Mycolicibacterium	1866885	24	8.876632560671784e-6	0.011406844106463879
Escherichia	561	23	8.506772870643792e-6	0.010931558935361217
Lysobacter	68	22	8.136913180615802e-6	0.010456273764258554
Stenotrophomonas	40323	22	8.136913180615802e-6	0.010456273764258554
Rhizobium	379	20	7.39719380055982e-6	0.009505703422053232
Devosia	46913	20	7.39719380055982e-6	0.009505703422053232
Methylorubrum	2282523	18	6.657474420503837e-6	0.008555133079847909
Massilia	149698	18	6.657474420503837e-6	0.008555133079847909
Micromonospora	1873	18	6.657474420503837e-6	0.008555133079847909
Burkholderia	32008	16	5.917755040447856e-6	0.0076045627376425855
Methylobacterium	407	15	5.547895350419865e-6	0.007129277566539924
Brevundimonas	41275	15	5.547895350419865e-6	0.007129277566539924
Sulfurifustis	1692042	15	5.547895350419865e-6	0.007129277566539924
Cupriavidus	106589	15	5.547895350419865e-6	0.007129277566539924
Microcella	337004	15	5.547895350419865e-6	0.007129277566539924
Acidovorax	12916	14	5.1780356603918734e-6	0.006653992395437262
Rhodococcus	1827	14	5.1780356603918734e-6	0.006653992395437262
Hyphomicrobium	81	13	4.808175970363883e-6	0.006178707224334601
Diaphorobacter	238749	13	4.808175970363883e-6	0.006178707224334601
Mycobacterium	1763	13	4.808175970363883e-6	0.006178707224334601
Xanthomonas	338	12	4.438316280335892e-6	0.005703422053231939
Jiangella	281472	12	4.438316280335892e-6	0.005703422053231939
Agrobacterium	357	11	4.068456590307901e-6	0.005228136882129277
Polymorphum	991903	11	4.068456590307901e-6	0.005228136882129277
Sphingomonas	13687	11	4.068456590307901e-6	0.005228136882129277
Luteimonas	83614	11	4.068456590307901e-6	0.005228136882129277
Variovorax	34072	11	4.068456590307901e-6	0.005228136882129277
Micrococcus	1269	11	4.068456590307901e-6	0.005228136882129277
Corynebacterium	1716	11	4.068456590307901e-6	0.005228136882129277
