Taxon	TaxID	Fragments	PropTotal	PropNonHost
Delftia	80865	23	2.05817844049135e-5	0.2987012987012987
Ralstonia	48736	23	2.05817844049135e-5	0.2987012987012987
Acinetobacter	469	10	8.948601915179782e-6	0.12987012987012986
Halomonas	2745	5	4.474300957589891e-6	0.06493506493506493
Corynebacterium	1716	4	3.579440766071913e-6	0.05194805194805195
Pseudomonas	286	3	2.6845805745539347e-6	0.03896103896103896
Pseudorhodoplanes	1734920	3	2.6845805745539347e-6	0.03896103896103896
Mesorhizobium	68287	2	1.7897203830359565e-6	0.025974025974025976
Streptomyces	1883	2	1.7897203830359565e-6	0.025974025974025976
Epilithonimonas	2782229	2	1.7897203830359565e-6	0.025974025974025976
