Taxon	TaxID	Fragments	PropTotal	PropNonHost
Homo sapiens	9606	544	0.00021090895556644563	0.6051167964404894
Micrococcus luteus	1270	30	1.1631008579031927e-5	0.03337041156840934
Cutibacterium acnes	1747	20	7.754005719354619e-6	0.02224694104560623
Stenotrophomonas maltophilia	40324	19	7.366305433386888e-6	0.021134593993325918
Serratia proteamaculans	28151	17	6.590904861451426e-6	0.018909899888765295
Pseudomonas stutzeri	316	16	6.203204575483695e-6	0.017797552836484983
Pseudomonas sp. LH1G9	2083055	14	5.427804003548233e-6	0.01557285873192436
Paraburkholderia fungorum	134537	12	4.6524034316127716e-6	0.013348164627363738
Xanthomonas campestris	339	10	3.877002859677309e-6	0.011123470522803115
Mesorhizobium sp. M2A.F.Ca.ET.043.02.1.1	2493670	9	3.4893025737095782e-6	0.010011123470522803
Streptomyces sp. MG62	2838015	9	3.4893025737095782e-6	0.010011123470522803
Pseudomonas knackmussii	65741	8	3.1016022877418476e-6	0.008898776418242492
Halomonas sp. 18071143	2855441	8	3.1016022877418476e-6	0.008898776418242492
Bradyrhizobium sp. SK17	2057741	8	3.1016022877418476e-6	0.008898776418242492
Streptomyces sp. CMB-StM0423	2059884	8	3.1016022877418476e-6	0.008898776418242492
Pseudomonas sp. NS1(2017)	2025658	6	2.3262017158063858e-6	0.006674082313681869
Pseudonocardia autotrophica	2074	6	2.3262017158063858e-6	0.006674082313681869
Acinetobacter haemolyticus	29430	5	1.9385014298386547e-6	0.0055617352614015575
Bradyrhizobium guangdongense	1325090	5	1.9385014298386547e-6	0.0055617352614015575
Aquibium microcysteis	675281	5	1.9385014298386547e-6	0.0055617352614015575
Xanthobacter dioxanivorans	2528964	5	1.9385014298386547e-6	0.0055617352614015575
Pannonibacter phragmitetus	121719	5	1.9385014298386547e-6	0.0055617352614015575
Sphingomonas sp. DM2-R-LB4	2899123	5	1.9385014298386547e-6	0.0055617352614015575
Variovorax paradoxus	34073	5	1.9385014298386547e-6	0.0055617352614015575
Thauera humireducens	1134435	5	1.9385014298386547e-6	0.0055617352614015575
Nocardiopsis dassonvillei	2014	5	1.9385014298386547e-6	0.0055617352614015575
Pseudomonas sp. HN11	1344094	4	1.5508011438709238e-6	0.004449388209121246
Pseudomonas azotoformans	47878	4	1.5508011438709238e-6	0.004449388209121246
Pseudomonas tohonis	2725477	4	1.5508011438709238e-6	0.004449388209121246
Pseudomonas putida	303	4	1.5508011438709238e-6	0.004449388209121246
Nitrobacter hamburgensis	912	4	1.5508011438709238e-6	0.004449388209121246
Bordetella petrii	94624	4	1.5508011438709238e-6	0.004449388209121246
Pseudonocardia sp. AL041005-10	445576	4	1.5508011438709238e-6	0.004449388209121246
Rhodococcus sp. R79	2811421	4	1.5508011438709238e-6	0.004449388209121246
Pseudomonas sp. MM211	2866808	3	1.1631008579031929e-6	0.0033370411568409346
Luteimonas sp. D4P002	2901869	3	1.1631008579031929e-6	0.0033370411568409346
Halomonas aestuarii	1897729	3	1.1631008579031929e-6	0.0033370411568409346
Rhodopseudomonas palustris	1076	3	1.1631008579031929e-6	0.0033370411568409346
Bosea sp. RAC05	1842539	3	1.1631008579031929e-6	0.0033370411568409346
Hartmannibacter diazotrophicus	1482074	3	1.1631008579031929e-6	0.0033370411568409346
Asaia bogorensis	91915	3	1.1631008579031929e-6	0.0033370411568409346
Magnetospirillum gryphiswaldense	55518	3	1.1631008579031929e-6	0.0033370411568409346
Sphingomonas panacis	1560345	3	1.1631008579031929e-6	0.0033370411568409346
Paraburkholderia graminis	60548	3	1.1631008579031929e-6	0.0033370411568409346
Acidovorax avenae	80867	3	1.1631008579031929e-6	0.0033370411568409346
Rhizobacter sp. AJA081-3	2753607	3	1.1631008579031929e-6	0.0033370411568409346
Curtobacterium sp. 24E2	2804758	3	1.1631008579031929e-6	0.0033370411568409346
Nocardioides sp. SCSIO 67246	2872154	3	1.1631008579031929e-6	0.0033370411568409346
Nocardioides sp. MC1495	2736757	3	1.1631008579031929e-6	0.0033370411568409346
Nocardia cyriacigeorgica	135487	3	1.1631008579031929e-6	0.0033370411568409346
Pseudomonas sp. S09G 359	2054919	2	7.754005719354619e-7	0.002224694104560623
Pseudomonas promysalinigenes	485898	2	7.754005719354619e-7	0.002224694104560623
Thioalkalivibrio nitratireducens	186931	2	7.754005719354619e-7	0.002224694104560623
Hyphomicrobium denitrificans	53399	2	7.754005719354619e-7	0.002224694104560623
Rhodoplanes sp. Z2-YC6860	674703	2	7.754005719354619e-7	0.002224694104560623
Roseomonas marmotae	2768161	2	7.754005719354619e-7	0.002224694104560623
Magnetospirillum sp. ME-1	1639348	2	7.754005719354619e-7	0.002224694104560623
Sulfitobacter pseudonitzschiae	1402135	2	7.754005719354619e-7	0.002224694104560623
Methylobacillus flagellatus	405	2	7.754005719354619e-7	0.002224694104560623
Propionibacterium acidifaciens	556499	2	7.754005719354619e-7	0.002224694104560623
Pseudonocardia dioxanivorans	240495	2	7.754005719354619e-7	0.002224694104560623
Nocardiopsis alba	53437	2	7.754005719354619e-7	0.002224694104560623
Planococcus sp. 107-1	2908840	2	7.754005719354619e-7	0.002224694104560623
Lactiplantibacillus plantarum	1590	2	7.754005719354619e-7	0.002224694104560623
Cyanobium gracile	59930	2	7.754005719354619e-7	0.002224694104560623
