Taxon	TaxID	Fragments	PropTotal	PropNonHost
Homo sapiens	9606	4674	0.00024182121486032238	0.39566579192415136
Comamonas aquatica	225991	363	1.8780723362066115e-5	0.030728858037755016
Pseudomonas stutzeri	316	344	1.779771029352822e-5	0.029120460509608058
Acinetobacter lwoffii	28090	178	9.209280326302393e-6	0.015068145263692542
Salmonella enterica	28901	159	8.226267257764497e-6	0.013459747735545586
Acidovorax sp. T1	1858609	153	7.915842078226215e-6	0.012951832726657073
Pseudomonas aeruginosa	287	146	7.553679368764884e-6	0.01235926521628714
Nocardiopsis alba	53437	79	4.087264863920725e-6	0.006687547617032084
Severe acute respiratory syndrome-related coronavirus	694009	76	3.932052274151584e-6	0.006433590112587827
Prauserella marina	530584	74	3.828577214305489e-6	0.006264285109624989
Pseudonocardia autotrophica	2074	73	3.776839684382442e-6	0.00617963260814357
Pseudonocardia sp. AL041005-10	445576	64	3.3112019150750175e-6	0.005417760094810801
Nocardiopsis sp. MT53	2865672	49	2.5351389662293102e-6	0.00414797257258952
Sphingomonas melonis	152682	47	2.431663906383216e-6	0.003978667569626683
Pseudomonas putida	303	41	2.1212387268449334e-6	0.00347075256073817
Acinetobacter schindleri	108981	40	2.069501196921886e-6	0.003386100059256751
Nocardiopsis sp. HDS12	2831968	39	2.0177636669988387e-6	0.0033014475577753323
Acinetobacter junii	40215	38	1.966026137075792e-6	0.0032167950562939137
Halomonas sp. NyZ770	2883106	38	1.966026137075792e-6	0.0032167950562939137
Sphingobium yanoikuyae	13690	37	1.9142886071527445e-6	0.0031321425548124946
Neisseria sicca	490	36	1.8625510772296974e-6	0.003047490053331076
Escherichia coli	562	35	1.8108135473066503e-6	0.002962837551849657
Hyphomicrobium nitrativorans	1427356	34	1.7590760173836032e-6	0.0028781850503682383
Acinetobacter sp. WY4	2708348	34	1.7590760173836032e-6	0.0028781850503682383
Microbacterium chocolatum	84292	33	1.7073384874605559e-6	0.0027935325488868197
Nocardiopsis dassonvillei	2014	33	1.7073384874605559e-6	0.0027935325488868197
Stenotrophomonas maltophilia	40324	32	1.6556009575375087e-6	0.0027088800474054007
Bradyrhizobium diazoefficiens	1355477	29	1.5003883677683674e-6	0.0024549225429611444
Blastomonas sp. RAC04	1842535	29	1.5003883677683674e-6	0.0024549225429611444
Acinetobacter seifertii	1530123	29	1.5003883677683674e-6	0.0024549225429611444
Pseudonocardia sp. CGMCC 4.1532	2761535	29	1.5003883677683674e-6	0.0024549225429611444
Egicoccus halophilus	1670830	29	1.5003883677683674e-6	0.0024549225429611444
Streptococcus pneumoniae	1313	29	1.5003883677683674e-6	0.0024549225429611444
Paracoccus marcusii	59779	26	1.3451757779992259e-6	0.002200965038516888
Saccharopolyspora gregorii	33914	26	1.3451757779992259e-6	0.002200965038516888
Lacticaseibacillus rhamnosus	47715	26	1.3451757779992259e-6	0.002200965038516888
Lactococcus phage TP901-1	35345	26	1.3451757779992259e-6	0.002200965038516888
Cutibacterium acnes	1747	25	1.2934382480761788e-6	0.0021163125370354694
Halalkalibacterium halodurans	86665	25	1.2934382480761788e-6	0.0021163125370354694
Paracoccus sp. Arc7-R13	2500532	24	1.2417007181531317e-6	0.002031660035554051
Kocuria rosea	1275	24	1.2417007181531317e-6	0.002031660035554051
Streptomyces lydicus	47763	24	1.2417007181531317e-6	0.002031660035554051
Pseudolabrys taiwanensis	331696	23	1.1899631882300846e-6	0.0019470075340726318
Pannonibacter phragmitetus	121719	23	1.1899631882300846e-6	0.0019470075340726318
Halomonas sp. 18071143	2855441	22	1.1382256583070372e-6	0.0018623550325912131
Sulfurifustis variabilis	1675686	22	1.1382256583070372e-6	0.0018623550325912131
Pseudonocardia sp. HH130630-07	1690815	22	1.1382256583070372e-6	0.0018623550325912131
Microcella alkaliphila	279828	22	1.1382256583070372e-6	0.0018623550325912131
Mesorhizobium sp. L-8-10	2744523	21	1.0864881283839901e-6	0.0017777025311097943
Acinetobacter nosocomialis	106654	21	1.0864881283839901e-6	0.0017777025311097943
Pseudonocardia sp. HH130629-09	1641402	21	1.0864881283839901e-6	0.0017777025311097943
Lactococcus lactis	1358	21	1.0864881283839901e-6	0.0017777025311097943
Brevundimonas diminuta	293	20	1.034750598460943e-6	0.0016930500296283755
Alcaligenes faecalis	511	20	1.034750598460943e-6	0.0016930500296283755
Dietzia psychralcaliphila	139021	20	1.034750598460943e-6	0.0016930500296283755
Aquibium microcysteis	675281	19	9.83013068537896e-7	0.0016083975281469568
Methylorubrum extorquens	408	19	9.83013068537896e-7	0.0016083975281469568
Bosea sp. RAC05	1842539	19	9.83013068537896e-7	0.0016083975281469568
Aquibium oceanicum	1670800	18	9.312755386148487e-7	0.001523745026665538
Rhodopseudomonas palustris	1076	18	9.312755386148487e-7	0.001523745026665538
Pseudolabrys sp. FHR47	2562284	18	9.312755386148487e-7	0.001523745026665538
Luteimonas sp. YGD11-2	2508168	18	9.312755386148487e-7	0.001523745026665538
Halomonas hydrothermalis	115561	18	9.312755386148487e-7	0.001523745026665538
Mycobacterium canettii	78331	18	9.312755386148487e-7	0.001523745026665538
Mesorhizobium sp. AA22	1854057	17	8.795380086918016e-7	0.0014390925251841192
Sinorhizobium meliloti	382	17	8.795380086918016e-7	0.0014390925251841192
Blastomonas fulva	1550728	17	8.795380086918016e-7	0.0014390925251841192
Brevundimonas sp. MF30-B	2561924	17	8.795380086918016e-7	0.0014390925251841192
Acinetobacter towneri	202956	17	8.795380086918016e-7	0.0014390925251841192
Xanthomonas campestris	339	17	8.795380086918016e-7	0.0014390925251841192
Sulfuricaulis limicola	1620215	17	8.795380086918016e-7	0.0014390925251841192
Variovorax paradoxus	34073	17	8.795380086918016e-7	0.0014390925251841192
Delftia lacustris	558537	17	8.795380086918016e-7	0.0014390925251841192
Cupriavidus metallidurans	119219	17	8.795380086918016e-7	0.0014390925251841192
Rhizobium leguminosarum	384	16	8.278004787687544e-7	0.0013544400237027003
Agrobacterium rhizogenes	359	16	8.278004787687544e-7	0.0013544400237027003
Brucella anthropi	529	16	8.278004787687544e-7	0.0013544400237027003
Sphingobium amiense	135719	16	8.278004787687544e-7	0.0013544400237027003
Pseudomonas otitidis	319939	16	8.278004787687544e-7	0.0013544400237027003
Diaphorobacter aerolatus	1288495	16	8.278004787687544e-7	0.0013544400237027003
Diaphorobacter sp. JS3051	2792224	16	8.278004787687544e-7	0.0013544400237027003
Spiractinospora alimapuensis	2820884	16	8.278004787687544e-7	0.0013544400237027003
Blastococcus saxobsidens	138336	16	8.278004787687544e-7	0.0013544400237027003
Sphingopyxis sp. FD7	1914525	15	7.760629488457073e-7	0.0012697875222212817
Sphingopyxis sp. MG	1866325	15	7.760629488457073e-7	0.0012697875222212817
Acinetobacter johnsonii	40214	15	7.760629488457073e-7	0.0012697875222212817
Massilia sp. LPB0304	2769491	15	7.760629488457073e-7	0.0012697875222212817
Micrococcus luteus	1270	15	7.760629488457073e-7	0.0012697875222212817
Streptomyces anulatus	1892	15	7.760629488457073e-7	0.0012697875222212817
Blastococcus sp. PRF04-17	2933797	15	7.760629488457073e-7	0.0012697875222212817
Devosia salina	2860336	14	7.2432541892266e-7	0.0011851350207398629
Paracoccus yeei	147645	14	7.2432541892266e-7	0.0011851350207398629
Pseudomonas sp. MTM4	2705472	14	7.2432541892266e-7	0.0011851350207398629
Streptomyces sp. AgN23	1188315	14	7.2432541892266e-7	0.0011851350207398629
Streptomyces venezuelae	54571	14	7.2432541892266e-7	0.0011851350207398629
Actinomarinicola tropica	2789776	14	7.2432541892266e-7	0.0011851350207398629
Mesorhizobium terrae	2725666	13	6.725878889996129e-7	0.001100482519258444
Ensifer adhaerens	106592	13	6.725878889996129e-7	0.001100482519258444
Acinetobacter indicus	756892	13	6.725878889996129e-7	0.001100482519258444
Lysobacter avium	2781023	13	6.725878889996129e-7	0.001100482519258444
Halomonas meridiana	29570	13	6.725878889996129e-7	0.001100482519258444
Burkholderia plantarii	41899	13	6.725878889996129e-7	0.001100482519258444
Streptomyces xiamenensis	408015	13	6.725878889996129e-7	0.001100482519258444
Rhodococcus ruber	1830	13	6.725878889996129e-7	0.001100482519258444
Streptomonospora litoralis	2498135	13	6.725878889996129e-7	0.001100482519258444
Nocardioides sp. HDW12B	2714939	13	6.725878889996129e-7	0.001100482519258444
Rotavirus A	28875	13	6.725878889996129e-7	0.001100482519258444
Mesorhizobium sp. 8	2584466	12	6.208503590765658e-7	0.0010158300177770254
Shinella sp. HZN7	879274	12	6.208503590765658e-7	0.0010158300177770254
Shinella zoogloeoides	352475	12	6.208503590765658e-7	0.0010158300177770254
Bradyrhizobium lablabi	722472	12	6.208503590765658e-7	0.0010158300177770254
Microvirga thermotolerans	2651334	12	6.208503590765658e-7	0.0010158300177770254
Pelagibacterium halotolerans	531813	12	6.208503590765658e-7	0.0010158300177770254
Aureimonas populi	1701758	12	6.208503590765658e-7	0.0010158300177770254
Enterobacter hormaechei	158836	12	6.208503590765658e-7	0.0010158300177770254
Bordetella pertussis	520	12	6.208503590765658e-7	0.0010158300177770254
Cellulosimicrobium cellulans	1710	12	6.208503590765658e-7	0.0010158300177770254
Agrobacterium tumefaciens	358	11	5.691128291535186e-7	0.0009311775162956066
Pseudorhizobium flavum	1335061	11	5.691128291535186e-7	0.0009311775162956066
Methylorubrum populi	223967	11	5.691128291535186e-7	0.0009311775162956066
Rhodoplanes sp. Z2-YC6860	674703	11	5.691128291535186e-7	0.0009311775162956066
Aureimonas mangrovi	2758041	11	5.691128291535186e-7	0.0009311775162956066
Paracoccus liaowanqingii	2560053	11	5.691128291535186e-7	0.0009311775162956066
Paracoccus mutanolyticus	1499308	11	5.691128291535186e-7	0.0009311775162956066
Brevundimonas naejangsanensis	588932	11	5.691128291535186e-7	0.0009311775162956066
Pseudomonas mendocina	300	11	5.691128291535186e-7	0.0009311775162956066
Pseudonocardia dioxanivorans	240495	11	5.691128291535186e-7	0.0009311775162956066
Pseudonocardia broussonetiae	2736640	11	5.691128291535186e-7	0.0009311775162956066
Saccharomonospora azurea	40988	11	5.691128291535186e-7	0.0009311775162956066
Serinicoccus profundi	1078471	11	5.691128291535186e-7	0.0009311775162956066
Streptomyces sp. SCSIO 64649	2878388	11	5.691128291535186e-7	0.0009311775162956066
Micromonospora purpureochromogenes	47872	11	5.691128291535186e-7	0.0009311775162956066
Anoxybacillus flavithermus	33934	11	5.691128291535186e-7	0.0009311775162956066
Clostridium botulinum	1491	11	5.691128291535186e-7	0.0009311775162956066
Bradyrhizobium guangdongense	1325090	10	5.173752992304715e-7	0.0008465250148141877
Methylobacterium currus	2051553	10	5.173752992304715e-7	0.0008465250148141877
Xanthobacter dioxanivorans	2528964	10	5.173752992304715e-7	0.0008465250148141877
Bosea sp. PAMC 26642	1792307	10	5.173752992304715e-7	0.0008465250148141877
Sphingobium fuliginis	336203	10	5.173752992304715e-7	0.0008465250148141877
Polymorphum gilvum	991904	10	5.173752992304715e-7	0.0008465250148141877
Azospirillum oryzae	286727	10	5.173752992304715e-7	0.0008465250148141877
Pseudomonas fluorescens	294	10	5.173752992304715e-7	0.0008465250148141877
