Taxon	TaxID	Fragments	PropTotal	PropNonHost
Homo sapiens	9606	2218	0.00014690296363813866	0.5900505453578079
Comamonas aquatica	225991	195	1.2915274079998664e-5	0.05187549880287311
Severe acute respiratory syndrome-related coronavirus	694009	67	4.437555709538003e-6	0.01782388933226922
Pseudomonas aeruginosa	287	60	3.973930486153435e-6	0.01596169193934557
Acinetobacter lwoffii	28090	48	3.1791443889227482e-6	0.012769353551476457
Pseudomonas stutzeri	316	47	3.1129122141535242e-6	0.012503325352487363
Acidovorax sp. T1	1858609	42	2.7817513403074046e-6	0.0111731843575419
Teseptimavirus T7	1985738	35	2.318126116922837e-6	0.00931098696461825
Mycobacterium canettii	78331	28	1.85450089353827e-6	0.0074487895716946
Klebsiella aerogenes	548	27	1.788268718769046e-6	0.007182761372705506
Acinetobacter junii	40215	25	1.6558043692305981e-6	0.006650704974727321
Pseudonocardia sp. AL041005-10	445576	25	1.6558043692305981e-6	0.006650704974727321
Sphingomonas melonis	152682	22	1.4571078449229263e-6	0.005852620377760042
Bacillus cereus	1396	20	1.3246434953844785e-6	0.005320563979781857
Sphingobium yanoikuyae	13690	19	1.2584113206152545e-6	0.005054535780792764
Nocardiopsis alba	53437	19	1.2584113206152545e-6	0.005054535780792764
Kocuria palustris	71999	18	1.1921791458460305e-6	0.004788507581803671
Rotavirus A	28875	17	1.1259469710768067e-6	0.004522479382814578
Stenotrophomonas maltophilia	40324	16	1.0597147963075827e-6	0.004256451183825486
Halomonas sp. NyZ770	2883106	15	9.934826215383587e-7	0.0039904229848363925
Nocardiopsis dassonvillei	2014	15	9.934826215383587e-7	0.0039904229848363925
Pseudonocardia sp. HH130629-09	1641402	14	9.27250446769135e-7	0.0037243947858473
Blastomonas sp. RAC04	1842535	13	8.61018271999911e-7	0.003458366586858207
Diaphorobacter aerolatus	1288495	13	8.61018271999911e-7	0.003458366586858207
Bosea sp. RAC05	1842539	12	7.947860972306871e-7	0.0031923383878691143
Paracoccus sp. AK26	2589076	12	7.947860972306871e-7	0.0031923383878691143
Cupriavidus metallidurans	119219	12	7.947860972306871e-7	0.0031923383878691143
Cutibacterium acnes	1747	12	7.947860972306871e-7	0.0031923383878691143
Mesorhizobium sp. J8	2777475	11	7.285539224614632e-7	0.002926310188880021
Pannonibacter phragmitetus	121719	11	7.285539224614632e-7	0.002926310188880021
Acinetobacter variabilis	70346	11	7.285539224614632e-7	0.002926310188880021
Pseudonocardia autotrophica	2074	11	7.285539224614632e-7	0.002926310188880021
Streptomyces sp. jing01	2726118	11	7.285539224614632e-7	0.002926310188880021
Mesorhizobium sp. PAMC28654	2880934	10	6.623217476922393e-7	0.0026602819898909284
Sphingomonas sanxanigenens	397260	9	5.960895729230153e-7	0.0023942537909018356
Microbacterium schleiferi	69362	9	5.960895729230153e-7	0.0023942537909018356
Nocardiopsis sp. MT53	2865672	9	5.960895729230153e-7	0.0023942537909018356
Egicoccus halophilus	1670830	9	5.960895729230153e-7	0.0023942537909018356
Lactococcus lactis	1358	9	5.960895729230153e-7	0.0023942537909018356
Azorhizobium caulinodans	7	8	5.298573981537914e-7	0.002128225591912743
Pseudomonas libanensis	75588	8	5.298573981537914e-7	0.002128225591912743
Streptomyces sp. MG62	2838015	8	5.298573981537914e-7	0.002128225591912743
Bradyrhizobium symbiodeficiens	1404367	7	4.636252233845675e-7	0.00186219739292365
Pseudolabrys taiwanensis	331696	7	4.636252233845675e-7	0.00186219739292365
Hyphomicrobium nitrativorans	1427356	7	4.636252233845675e-7	0.00186219739292365
Comamonas testosteroni	285	7	4.636252233845675e-7	0.00186219739292365
Dermacoccus sp. PAMC28757	2762331	7	4.636252233845675e-7	0.00186219739292365
Pseudonocardia sp. HH130630-07	1690815	7	4.636252233845675e-7	0.00186219739292365
Prauserella marina	530584	7	4.636252233845675e-7	0.00186219739292365
Gordonia alkanivorans	84096	7	4.636252233845675e-7	0.00186219739292365
Breoghania sp. L-A4	2304600	6	3.9739304861534353e-7	0.0015961691939345571
Sphingopyxis sp. EG6	1874061	6	3.9739304861534353e-7	0.0015961691939345571
Paracoccus liaowanqingii	2560053	6	3.9739304861534353e-7	0.0015961691939345571
Ruegeria sp. TM1040	292414	6	3.9739304861534353e-7	0.0015961691939345571
Pseudomonas otitidis	319939	6	3.9739304861534353e-7	0.0015961691939345571
Acinetobacter schindleri	108981	6	3.9739304861534353e-7	0.0015961691939345571
Acidovorax carolinensis	553814	6	3.9739304861534353e-7	0.0015961691939345571
Burkholderia stabilis	95485	6	3.9739304861534353e-7	0.0015961691939345571
Massilia sp. LPB0304	2769491	6	3.9739304861534353e-7	0.0015961691939345571
Arthrobacter sp. D5-1	1477518	6	3.9739304861534353e-7	0.0015961691939345571
Saccharopolyspora gregorii	33914	6	3.9739304861534353e-7	0.0015961691939345571
Corynebacterium variabile	1727	6	3.9739304861534353e-7	0.0015961691939345571
Streptomyces rapamycinicus	1226757	6	3.9739304861534353e-7	0.0015961691939345571
Bradyrhizobium sp. CCBAU 53338	1325111	5	3.3116087384611963e-7	0.0013301409949454642
Bradyrhizobium sp. 191	2782659	5	3.3116087384611963e-7	0.0013301409949454642
Xanthobacter autotrophicus	280	5	3.3116087384611963e-7	0.0013301409949454642
Methylobacterium nodulans	114616	5	3.3116087384611963e-7	0.0013301409949454642
Methylorubrum sp. B1-46	2897334	5	3.3116087384611963e-7	0.0013301409949454642
Sphingobium baderi	1332080	5	3.3116087384611963e-7	0.0013301409949454642
Brevundimonas naejangsanensis	588932	5	3.3116087384611963e-7	0.0013301409949454642
Pseudomonas putida	303	5	3.3116087384611963e-7	0.0013301409949454642
Pseudomonas alcaliphila	101564	5	3.3116087384611963e-7	0.0013301409949454642
Acinetobacter johnsonii	40214	5	3.3116087384611963e-7	0.0013301409949454642
Acinetobacter sp. MYb10	1827285	5	3.3116087384611963e-7	0.0013301409949454642
Lysobacter lycopersici	1324796	5	3.3116087384611963e-7	0.0013301409949454642
Lysobacter capsici	435897	5	3.3116087384611963e-7	0.0013301409949454642
Variovorax sp. 38R	2774875	5	3.3116087384611963e-7	0.0013301409949454642
Variovorax sp. PBL-H6	434009	5	3.3116087384611963e-7	0.0013301409949454642
Variovorax paradoxus	34073	5	3.3116087384611963e-7	0.0013301409949454642
Delftia acidovorans	80866	5	3.3116087384611963e-7	0.0013301409949454642
Tepidimonas taiwanensis	307486	5	3.3116087384611963e-7	0.0013301409949454642
Rathayibacter sp. VKM Ac-2760	2609253	5	3.3116087384611963e-7	0.0013301409949454642
Saccharothrix syringae	103733	5	3.3116087384611963e-7	0.0013301409949454642
Rhodococcus sp. B7740	1564114	5	3.3116087384611963e-7	0.0013301409949454642
Streptomyces ficellus	1977088	5	3.3116087384611963e-7	0.0013301409949454642
Acidipropionibacterium acidipropionici	1748	5	3.3116087384611963e-7	0.0013301409949454642
Micromonospora echinaurantiaca	47857	5	3.3116087384611963e-7	0.0013301409949454642
Actinomarinicola tropica	2789776	5	3.3116087384611963e-7	0.0013301409949454642
Paenibacillus swuensis	1178515	5	3.3116087384611963e-7	0.0013301409949454642
Mesorhizobium sp. DCY119	2108445	4	2.649286990768957e-7	0.0010641127959563714
Shinella sp. XGS7	2877941	4	2.649286990768957e-7	0.0010641127959563714
Georhizobium profundi	2341112	4	2.649286990768957e-7	0.0010641127959563714
Bradyrhizobium sp. 6(2017)	1197460	4	2.649286990768957e-7	0.0010641127959563714
Devosia salina	2860336	4	2.649286990768957e-7	0.0010641127959563714
Sphingomonas sp. NBWT7	2596913	4	2.649286990768957e-7	0.0010641127959563714
Rhizorhabdus wittichii	160791	4	2.649286990768957e-7	0.0010641127959563714
