Taxon	TaxID	Fragments	PropTotal	PropNonHost
Homo sapiens	9606	14391	0.0008844596185890045	0.8205142824562404
Comamonas aquatica	225991	184	1.1308496269917089e-5	0.010490905980956726
Pseudomonas stutzeri	316	139	8.542831421296062e-6	0.007925195279092308
Escherichia coli	562	111	6.821973293265201e-6	0.006328753064598894
Acidovorax sp. T1	1858609	73	4.486522976651889e-6	0.004162152916357831
Acinetobacter lwoffii	28090	72	4.4250637577936435e-6	0.0041051371229830665
Nocardiopsis alba	53437	50	3.0729609429122524e-6	0.0028507896687382404
Nocardiopsis dassonvillei	2014	41	2.519827973188047e-6	0.002337647528365357
Pseudomonas aeruginosa	287	37	2.2739910977550667e-6	0.002109584354866298
Hyphomicrobium nitrativorans	1427356	27	1.6593989091726163e-6	0.00153942642111865
Pseudomonas putida	303	26	1.5979396903143714e-6	0.001482410627743885
Pseudonocardia sp. AL041005-10	445576	26	1.5979396903143714e-6	0.001482410627743885
Pseudomonas sihuiensis	1274359	23	1.413562033739636e-6	0.0013113632476195907
Egicoccus halophilus	1670830	23	1.413562033739636e-6	0.0013113632476195907
Rhizobium sp. K102	2918527	22	1.3521028148813911e-6	0.0012543474542448258
Sphingobium yanoikuyae	13690	21	1.290643596023146e-6	0.001197331660870061
Prauserella marina	530584	21	1.290643596023146e-6	0.001197331660870061
Streptococcus pneumoniae	1313	21	1.290643596023146e-6	0.001197331660870061
Rhodoplanes sp. Z2-YC6860	674703	18	1.1062659394484109e-6	0.0010262842807457666
Halomonas hydrothermalis	115561	18	1.1062659394484109e-6	0.0010262842807457666
Pseudonocardia autotrophica	2074	18	1.1062659394484109e-6	0.0010262842807457666
Microbacterium chocolatum	84292	17	1.044806720590166e-6	0.0009692684873710018
Sphingomonas melonis	152682	16	9.833475017319208e-7	0.000912252693996237
Acinetobacter baumannii	470	16	9.833475017319208e-7	0.000912252693996237
Pseudonocardia sp. HH130630-07	1690815	16	9.833475017319208e-7	0.000912252693996237
Pseudonocardia sp. HH130629-09	1641402	16	9.833475017319208e-7	0.000912252693996237
Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2	2493668	15	9.218882828736757e-7	0.0008552369006214721
Mesorhizobium sp. M8A.F.Ca.ET.057.01.1.1	2493679	15	9.218882828736757e-7	0.0008552369006214721
Pseudolabrys taiwanensis	331696	15	9.218882828736757e-7	0.0008552369006214721
Brevundimonas vancanneytii	1325724	15	9.218882828736757e-7	0.0008552369006214721
Agrobacterium tumefaciens	358	14	8.604290640154306e-7	0.0007982211072467074
Sinorhizobium meliloti	382	14	8.604290640154306e-7	0.0007982211072467074
Brevundimonas naejangsanensis	588932	14	8.604290640154306e-7	0.0007982211072467074
Pseudoxanthomonas suwonensis	314722	14	8.604290640154306e-7	0.0007982211072467074
Acinetobacter schindleri	108981	14	8.604290640154306e-7	0.0007982211072467074
Halomonas sp. NyZ770	2883106	14	8.604290640154306e-7	0.0007982211072467074
Aquibium microcysteis	675281	13	7.989698451571857e-7	0.0007412053138719425
Aminobacter sp. MSH1	374606	13	7.989698451571857e-7	0.0007412053138719425
Bradyrhizobium diazoefficiens	1355477	13	7.989698451571857e-7	0.0007412053138719425
Diaphorobacter sp. MNS-0	2866628	13	7.989698451571857e-7	0.0007412053138719425
Streptomyces ambofaciens	1889	13	7.989698451571857e-7	0.0007412053138719425
Bosea sp. RAC05	1842539	12	7.375106262989406e-7	0.0006841895204971777
Paracoccus sp. Arc7-R13	2500532	12	7.375106262989406e-7	0.0006841895204971777
Luteimonas sp. YGD11-2	2508168	12	7.375106262989406e-7	0.0006841895204971777
Luteimonas sp. MC1750	2799326	12	7.375106262989406e-7	0.0006841895204971777
Thermomonas brevis	215691	12	7.375106262989406e-7	0.0006841895204971777
Diaphorobacter aerolatus	1288495	12	7.375106262989406e-7	0.0006841895204971777
Nocardiopsis sp. MT53	2865672	12	7.375106262989406e-7	0.0006841895204971777
Mycobacteroides abscessus	36809	12	7.375106262989406e-7	0.0006841895204971777
Shinella zoogloeoides	352475	11	6.760514074406956e-7	0.0006271737271224129
Bradyrhizobium sp. SK17	2057741	11	6.760514074406956e-7	0.0006271737271224129
Chelatococcus sp. CO-6	1702325	11	6.760514074406956e-7	0.0006271737271224129
Brevundimonas sp. MF30-B	2561924	11	6.760514074406956e-7	0.0006271737271224129
Pseudomonas wenzhouensis	2906062	11	6.760514074406956e-7	0.0006271737271224129
Lysobacter enzymogenes	69	11	6.760514074406956e-7	0.0006271737271224129
Acinetobacter junii	40215	11	6.760514074406956e-7	0.0006271737271224129
Comamonas thiooxydans	363952	11	6.760514074406956e-7	0.0006271737271224129
Pseudonocardia sp. DSM 110487	2865833	11	6.760514074406956e-7	0.0006271737271224129
Mesorhizobium sp. 113-3-9	2744517	10	6.145921885824505e-7	0.0005701579337476481
Variovorax sp. PBL-E5	434014	10	6.145921885824505e-7	0.0005701579337476481
Micrococcus luteus	1270	10	6.145921885824505e-7	0.0005701579337476481
Pseudonocardia sp. CGMCC 4.1532	2761535	10	6.145921885824505e-7	0.0005701579337476481
Pseudonocardia abyssalis	2792008	10	6.145921885824505e-7	0.0005701579337476481
Streptomyces venezuelae	54571	10	6.145921885824505e-7	0.0005701579337476481
Nocardioides sp. InS609-2	2760705	10	6.145921885824505e-7	0.0005701579337476481
Halalkalibacterium halodurans	86665	10	6.145921885824505e-7	0.0005701579337476481
Mesorhizobium sp. 8	2584466	9	5.531329697242054e-7	0.0005131421403728833
Roseitalea porphyridii	1852022	9	5.531329697242054e-7	0.0005131421403728833
Afipia carboxidovorans	40137	9	5.531329697242054e-7	0.0005131421403728833
Bosea vaviloviae	1526658	9	5.531329697242054e-7	0.0005131421403728833
Aurantimonas sp. HBX-1	2906072	9	5.531329697242054e-7	0.0005131421403728833
Blastomonas fulva	1550728	9	5.531329697242054e-7	0.0005131421403728833
Pseudomonas sp. gcc21	2726989	9	5.531329697242054e-7	0.0005131421403728833
Pseudomonas otitidis	319939	9	5.531329697242054e-7	0.0005131421403728833
Xanthomonas citri	346	9	5.531329697242054e-7	0.0005131421403728833
Acinetobacter nosocomialis	106654	9	5.531329697242054e-7	0.0005131421403728833
Halomonas tianxiuensis	2497861	9	5.531329697242054e-7	0.0005131421403728833
Sulfurifustis variabilis	1675686	9	5.531329697242054e-7	0.0005131421403728833
Acidovorax carolinensis	553814	9	5.531329697242054e-7	0.0005131421403728833
Gordonia terrae	2055	9	5.531329697242054e-7	0.0005131421403728833
Modestobacter sp. L9-4	2851567	9	5.531329697242054e-7	0.0005131421403728833
Mesorhizobium sp. B1-1-8	2589976	8	4.916737508659604e-7	0.0004561263469981185
Bradyrhizobium genosp. L	83637	8	4.916737508659604e-7	0.0004561263469981185
Azorhizobium caulinodans	7	8	4.916737508659604e-7	0.0004561263469981185
Sphingopyxis sp. MG	1866325	8	4.916737508659604e-7	0.0004561263469981185
Tardibacter chloracetimidivorans	1921510	8	4.916737508659604e-7	0.0004561263469981185
Paracoccus sanguinis	1545044	8	4.916737508659604e-7	0.0004561263469981185
Paracoccus yeei	147645	8	4.916737508659604e-7	0.0004561263469981185
Cereibacter sphaeroides	1063	8	4.916737508659604e-7	0.0004561263469981185
Stenotrophomonas acidaminiphila	128780	8	4.916737508659604e-7	0.0004561263469981185
Ramlibacter tataouinensis	94132	8	4.916737508659604e-7	0.0004561263469981185
Microbacterium sp. SSW1-51	2851650	8	4.916737508659604e-7	0.0004561263469981185
Cellulosimicrobium cellulans	1710	8	4.916737508659604e-7	0.0004561263469981185
Pseudonocardia dioxanivorans	240495	8	4.916737508659604e-7	0.0004561263469981185
Streptomyces sp. Rer75	2750011	8	4.916737508659604e-7	0.0004561263469981185
Streptomyces hygroscopicus	1912	8	4.916737508659604e-7	0.0004561263469981185
Actinomadura sp. NAK00032	2742128	8	4.916737508659604e-7	0.0004561263469981185
Actinomadura graeca	2750812	8	4.916737508659604e-7	0.0004561263469981185
Mesorhizobium sp. 113-3-3	2744516	7	4.302145320077153e-7	0.0003991105536233537
Pseudorhizobium flavum	1335061	7	4.302145320077153e-7	0.0003991105536233537
Bradyrhizobium sp. CCBAU 53351	1325114	7	4.302145320077153e-7	0.0003991105536233537
Bradyrhizobium quebecense	2748629	7	4.302145320077153e-7	0.0003991105536233537
Pseudorhodoplanes sinuspersici	1235591	7	4.302145320077153e-7	0.0003991105536233537
Pannonibacter phragmitetus	121719	7	4.302145320077153e-7	0.0003991105536233537
Sphingobium indicum	332055	7	4.302145320077153e-7	0.0003991105536233537
Paracoccus zhejiangensis	1077935	7	4.302145320077153e-7	0.0003991105536233537
Paracoccus marcusii	59779	7	4.302145320077153e-7	0.0003991105536233537
Polymorphum gilvum	991904	7	4.302145320077153e-7	0.0003991105536233537
Salipiger abyssi	1250539	7	4.302145320077153e-7	0.0003991105536233537
Pseudomonas azotoformans	47878	7	4.302145320077153e-7	0.0003991105536233537
Burkholderia stabilis	95485	7	4.302145320077153e-7	0.0003991105536233537
Achromobacter denitrificans	32002	7	4.302145320077153e-7	0.0003991105536233537
