Taxon	TaxID	Fragments	PropTotal	PropNonHost
Homo sapiens	9606	4336	0.0004765237853616421	0.9838892670751078
Pseudomonas aeruginosa	287	12	1.3187927639159836e-6	0.002722940776038121
Cutibacterium acnes	1747	9	9.890945729369878e-7	0.0020422055820285907
Micrococcus luteus	1270	8	8.791951759439892e-7	0.0018152938506920807
Lacticaseibacillus paracasei	1597	8	8.791951759439892e-7	0.0018152938506920807
Stenotrophomonas maltophilia	40324	6	6.593963819579918e-7	0.0013614703880190605
Brevundimonas naejangsanensis	588932	6	6.593963819579918e-7	0.0013614703880190605
Streptomyces sp. WAC 01438	2203204	6	6.593963819579918e-7	0.0013614703880190605
Pseudomonas putida	303	4	4.395975879719946e-7	0.0009076469253460404
Comamonas thiooxydans	363952	4	4.395975879719946e-7	0.0009076469253460404
Dokdonella koreensis	323415	3	3.296981909789959e-7	0.0006807351940095302
Nocardiopsis sp. MT53	2865672	3	3.296981909789959e-7	0.0006807351940095302
Alcaligenes faecalis	511	2	2.197987939859973e-7	0.0004538234626730202
