Taxon	TaxID	Fragments	PropTotal	PropNonHost
Homo sapiens	9606	18169	0.0010178353389023625	0.5377352906357287
Pseudomonas stutzeri	316	668	3.742165261636733e-5	0.019770332662483722
Acinetobacter lwoffii	28090	390	2.1847970838897097e-5	0.011542559488575826
Nocardiopsis alba	53437	186	1.0419801477012461e-5	0.00550491298685924
Comamonas aquatica	225991	159	8.9072496497042e-6	0.004705812714573221
Pseudonocardia autotrophica	2074	159	8.9072496497042e-6	0.004705812714573221
Severe acute respiratory syndrome-related coronavirus	694009	157	8.795208773607293e-6	0.004646620101811294
Pseudomonas aeruginosa	287	139	7.78684088873512e-6	0.004113886586953948
Prauserella marina	530584	131	7.338677384347487e-6	0.003877116135906239
Hyphomicrobium nitrativorans	1427356	120	6.722452565814491e-6	0.003551556765715639
Pseudonocardia sp. AL041005-10	445576	115	6.442350375572221e-6	0.0034035752338108204
Nocardiopsis dassonvillei	2014	114	6.386329937523767e-6	0.0033739789274298566
Pseudonocardia sp. EC080610-09	1688404	110	6.1622481853299505e-6	0.0032555937019060023
Halomonas hydrothermalis	115561	107	5.9941868711845884e-6	0.0031668047827631113
Pseudomonas putida	303	105	5.88214599508768e-6	0.0031076121700011838
Egicoccus halophilus	1670830	102	5.714084680942318e-6	0.003018823250858293
Nocardiopsis sp. MT53	2865672	92	5.1538803004577764e-6	0.002722860187048656
Halomonas sp. NyZ770	2883106	80	4.481635043876327e-6	0.0023677045104770924
Paracoccus sp. Arc7-R13	2500532	71	3.97745110144024e-6	0.0021013377530484196
Pseudonocardia sp. HH130630-07	1690815	69	3.8654102253433325e-6	0.002042145140286492
Rhodoplanes sp. Z2-YC6860	674703	68	3.8093897872948782e-6	0.0020125488339055287
Stenotrophomonas maltophilia	40324	68	3.8093897872948782e-6	0.0020125488339055287
Nocardiopsis sp. HDS12	2831968	66	3.69734891119797e-6	0.001953356221143601
Escherichia coli	562	64	3.585308035101062e-6	0.001894163608381674
Salmonella enterica	28901	64	3.585308035101062e-6	0.001894163608381674
Acinetobacter sp. WY4	2708348	63	3.529287597052608e-6	0.0018645673020007104
Acinetobacter seifertii	1530123	61	3.4172467209557e-6	0.001805374689238783
Acidovorax sp. T1	1858609	58	3.2491854068103373e-6	0.001716585770095892
Aminobacter sp. MDW-2	2666139	57	3.1931649687618834e-6	0.0016869894637149283
Pseudonocardia broussonetiae	2736640	57	3.1931649687618834e-6	0.0016869894637149283
Bradyrhizobium diazoefficiens	1355477	55	3.0811240926649753e-6	0.0016277968509530011
Acinetobacter schindleri	108981	55	3.0811240926649753e-6	0.0016277968509530011
Aquibium oceanicum	1670800	53	2.969083216568067e-6	0.0015686042381910738
Paracoccus marcusii	59779	51	2.857042340471159e-6	0.0015094116254291464
Pseudonocardia sp. CGMCC 4.1532	2761535	51	2.857042340471159e-6	0.0015094116254291464
Rhodopseudomonas palustris	1076	50	2.8010219024227046e-6	0.0014798153190481828
Agrobacterium tumefaciens	358	50	2.8010219024227046e-6	0.0014798153190481828
Halomonas sp. 18071143	2855441	48	2.6889810263257964e-6	0.0014206227062862555
Aquibium microcysteis	675281	47	2.6329605882773425e-6	0.001391026399905292
Pseudolabrys taiwanensis	331696	47	2.6329605882773425e-6	0.001391026399905292
Pseudonocardia sp. DSM 110487	2865833	47	2.6329605882773425e-6	0.001391026399905292
Pseudolabrys sp. FHR47	2562284	46	2.5769401502288882e-6	0.001361430093524328
Pannonibacter phragmitetus	121719	46	2.5769401502288882e-6	0.001361430093524328
Pseudoxanthomonas suwonensis	314722	46	2.5769401502288882e-6	0.001361430093524328
Pseudonocardia sp. HH130629-09	1641402	46	2.5769401502288882e-6	0.001361430093524328
Acinetobacter nosocomialis	106654	45	2.5209197121804343e-6	0.0013318337871433645
Sulfurifustis variabilis	1675686	45	2.5209197121804343e-6	0.0013318337871433645
Rhizobium leguminosarum	384	41	2.296837959986618e-6	0.0012134485616195098
Sphingobium yanoikuyae	13690	41	2.296837959986618e-6	0.0012134485616195098
Microbacterium chocolatum	84292	40	2.2408175219381637e-6	0.0011838522552385462
Pelagibacterium halotolerans	531813	39	2.1847970838897098e-6	0.0011542559488575826
Sphingomonas melonis	152682	38	2.1287766458412555e-6	0.0011246596424766189
Acinetobacter junii	40215	38	2.1287766458412555e-6	0.0011246596424766189
Spiractinospora alimapuensis	2820884	38	2.1287766458412555e-6	0.0011246596424766189
Blastochloris tepida	2233851	37	2.0727562077928016e-6	0.0010950633360956553
Azospirillum brasilense	192	37	2.0727562077928016e-6	0.0010950633360956553
Halalkalibacterium halodurans	86665	37	2.0727562077928016e-6	0.0010950633360956553
Pseudorhodoplanes sinuspersici	1235591	36	2.0167357697443473e-6	0.0010654670297146917
Luteimonas sp. D4P002	2901869	36	2.0167357697443473e-6	0.0010654670297146917
Luteimonas sp. YGD11-2	2508168	36	2.0167357697443473e-6	0.0010654670297146917
Variovorax paradoxus	34073	36	2.0167357697443473e-6	0.0010654670297146917
Actinomarinicola tropica	2789776	36	2.0167357697443473e-6	0.0010654670297146917
Methylorubrum extorquens	408	35	1.9607153316958934e-6	0.001035870723333728
Acinetobacter sp. NEB149	2725684	35	1.9607153316958934e-6	0.001035870723333728
Pseudonocardia abyssalis	2792008	35	1.9607153316958934e-6	0.001035870723333728
Mesorhizobium huakuii	28104	34	1.9046948936474391e-6	0.0010062744169527643
Microcella alkaliphila	279828	34	1.9046948936474391e-6	0.0010062744169527643
Dietzia sp. oral taxon 368	712270	34	1.9046948936474391e-6	0.0010062744169527643
Thauera sp. MZ1T	85643	33	1.848674455598985e-6	0.0009766781105718006
Rhodococcus opacus	37919	33	1.848674455598985e-6	0.0009766781105718006
Bradyrhizobium japonicum	375	32	1.792654017550531e-6	0.000947081804190837
Mesorhizobium loti	381	31	1.7366335795020768e-6	0.0009174854978098733
Xanthomonas translucens	343	31	1.7366335795020768e-6	0.0009174854978098733
Mesorhizobium sp. 8	2584466	30	1.6806131414536227e-6	0.0008878891914289097
Aminobacter sp. MSH1	374606	30	1.6806131414536227e-6	0.0008878891914289097
Cupriavidus taiwanensis	164546	30	1.6806131414536227e-6	0.0008878891914289097
Pseudonocardia dioxanivorans	240495	30	1.6806131414536227e-6	0.0008878891914289097
Lactococcus lactis	1358	29	1.6245927034051687e-6	0.000858292885047946
Bradyrhizobium erythrophlei	1437360	28	1.5685722653567146e-6	0.0008286965786669824
Sphingobium cloacae	120107	28	1.5685722653567146e-6	0.0008286965786669824
Halomonas meridiana	29570	28	1.5685722653567146e-6	0.0008286965786669824
Saccharopolyspora erythraea	1836	28	1.5685722653567146e-6	0.0008286965786669824
Streptomyces sp. SCSIO 64649	2878388	28	1.5685722653567146e-6	0.0008286965786669824
Nitratireductor sp. SY7	2599600	27	1.5125518273082605e-6	0.0007991002722860187
Bradyrhizobium ottawaense	931866	27	1.5125518273082605e-6	0.0007991002722860187
Paracoccus yeei	147645	27	1.5125518273082605e-6	0.0007991002722860187
Brevundimonas sp. MF30-B	2561924	27	1.5125518273082605e-6	0.0007991002722860187
Pseudomonas sp. R2A2	2213057	27	1.5125518273082605e-6	0.0007991002722860187
Lysobacter capsici	435897	26	1.4565313892598064e-6	0.0007695039659050551
Halomonas tianxiuensis	2497861	26	1.4565313892598064e-6	0.0007695039659050551
Saccharomonospora cyanea	40989	26	1.4565313892598064e-6	0.0007695039659050551
Cutibacterium acnes	1747	26	1.4565313892598064e-6	0.0007695039659050551
