Taxon	TaxID	Fragments	PropTotal	PropNonHost
Proteobacteria	1224	1747	0.0003196126156057309	0.6427520235467256
Actinobacteria	201174	852	0.0001558728955329609	0.31346578366445915
Firmicutes	1239	48	8.781571579321741e-6	0.017660044150110375
Bacteroidetes	976	25	4.573735197563407e-6	0.00919793966151582
Planctomycetes	203682	15	2.744241118538044e-6	0.005518763796909493
Euryarchaeota	28890	9	1.6465446711228263e-6	0.0033112582781456954
Acidobacteria	57723	6	1.0976964474152177e-6	0.002207505518763797
Deinococcus-Thermus	1297	4	7.317976316101451e-7	0.0014716703458425313
Verrucomicrobia	74201	3	5.488482237076088e-7	0.0011037527593818985
Pisuviricota	2732408	3	5.488482237076088e-7	0.0011037527593818985
Gemmatimonadetes	142182	2	3.6589881580507253e-7	0.0007358351729212656
Spirochaetes	203691	2	3.6589881580507253e-7	0.0007358351729212656
Thaumarchaeota	651137	2	3.6589881580507253e-7	0.0007358351729212656
