Taxon	TaxID	Fragments	PropTotal	PropNonHost
Proteobacteria	1224	1445	0.000534447252090447	0.6217728055077453
Actinobacteria	201174	764	0.0002825728031813851	0.3287435456110155
Firmicutes	1239	38	1.4054668221063658e-5	0.016351118760757316
Bacteroidetes	976	26	9.616351940727765e-6	0.011187607573149742
Deinococcus-Thermus	1297	13	4.808175970363883e-6	0.005593803786574871
Planctomycetes	203682	7	2.5890178301959367e-6	0.0030120481927710845
Euryarchaeota	28890	7	2.5890178301959367e-6	0.0030120481927710845
Thaumarchaeota	651137	6	2.219158140167946e-6	0.0025817555938037868
Pisuviricota	2732408	5	1.849298450139955e-6	0.0021514629948364886
Gemmatimonadetes	142182	3	1.109579070083973e-6	0.0012908777969018934
Verrucomicrobia	74201	3	1.109579070083973e-6	0.0012908777969018934
Spirochaetes	203691	3	1.109579070083973e-6	0.0012908777969018934
Cyanobacteria	1117	2	7.39719380055982e-7	0.0008605851979345956
Acidobacteria	57723	2	7.39719380055982e-7	0.0008605851979345956
