Taxon	TaxID	Fragments	PropTotal	PropNonHost
Proteobacteria	1224	1093	0.000648557301194639	0.6303344867358708
Actinobacteria	201174	553	0.0003281355787380012	0.31891580161476357
Firmicutes	1239	41	2.4328315964300274e-5	0.02364475201845444
Euryarchaeota	28890	13	7.713856281363502e-6	0.007497116493656286
Planctomycetes	203682	10	5.933735601048847e-6	0.0057670126874279125
Bacteroidetes	976	9	5.340362040943962e-6	0.005190311418685121
Acidobacteria	57723	4	2.373494240419539e-6	0.002306805074971165
Uroviricota	2731618	4	2.373494240419539e-6	0.002306805074971165
Thaumarchaeota	651137	3	1.780120680314654e-6	0.0017301038062283738
Chloroflexi	200795	2	1.1867471202097694e-6	0.0011534025374855825
Gemmatimonadetes	142182	2	1.1867471202097694e-6	0.0011534025374855825
